99
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q7	?	16	1556603045229	1556603045417	188	0	0	0
Q7	T	84	1556603045370	1556603045417	47	0	0	0
Q7	h	72	1556603045589	1556603045667	78	1	1	1
Q7	 	32	1556603045730	1556603045823	93	2	2	1
Q7		8	1556603046136	1556603046245	109	3	3	1
Q7	e	69	1556603046214	1556603046245	31	2	2	-1
Q7	 	32	1556603046355	1556603046480	125	3	3	1
Q7	o	79	1556603046839	1556603046917	78	4	4	1
Q7	n	78	1556603047058	1556603047136	78	5	5	1
Q7	l	76	1556603047292	1556603047370	78	6	6	1
Q7	y	89	1556603047511	1556603047589	78	7	7	1
Q7	 	32	1556603047636	1556603047730	94	8	8	1
Q7	a	65	1556603047636	1556603047730	94	9	9	1
Q7	d	68	1556603047855	1556603047933	78	10	10	1
Q7	v	86	1556603048167	1556603048245	78	11	11	1
Q7	i	73	1556603048370	1556603048449	79	12	12	1
Q7	e	69	1556603049027	1556603049089	62	13	13	1
Q7		8	1556603049386	1556603049480	94	14	14	1
Q7	c	67	1556603049464	1556603049480	16	13	13	-1
Q7	e	69	1556603049683	1556603049792	109	14	14	1
Q7	 	32	1556603049824	1556603049917	93	15	15	1
Q7	i	73	1556603049964	1556603050042	78	16	16	1
Q7	 	32	1556603050105	1556603050183	78	17	17	1
Q7	w	87	1556603050136	1556603050183	47	18	18	1
Q7	o	79	1556603050292	1556603050355	63	19	19	1
Q7	u	85	1556603050480	1556603050527	47	20	20	1
Q7		8	1556603050824	1556603050871	47	21	21	1
Q7	l	76	1556603051340	1556603051418	78	20	20	-1
Q7	d	68	1556603051496	1556603051590	94	21	21	1
Q7	 	32	1556603051668	1556603051761	93	22	22	1
Q7	p	80	1556603051871	1556603051949	78	23	23	1
Q7		8	1556603052183	1556603052246	63	24	24	1
Q7		8	1556603052324	1556603052386	62	23	23	-1
Q7		8	1556603052464	1556603052511	47	22	22	-1
Q7		8	1556603052621	1556603052714	93	21	21	-1
Q7		8	1556603053386	1556603054558	1172	20	20	-1
Q7		8	1556603053887	1556603054558	671	19	19	-1
Q7		8	1556603053933	1556603054558	625	18	18	-1
Q7		8	1556603053965	1556603054558	593	17	17	-1
Q7		8	1556603053996	1556603054558	562	16	16	-1
Q7		8	1556603054027	1556603054558	531	15	15	-1
Q7		8	1556603054058	1556603054558	500	14	14	-1
Q7		8	1556603054090	1556603054558	468	13	13	-1
Q7		8	1556603054121	1556603054558	437	12	12	-1
Q7		8	1556603054152	1556603054558	406	11	11	-1
Q7		8	1556603054183	1556603054558	375	10	10	-1
Q7		8	1556603054230	1556603054558	328	9	9	-1
Q7		8	1556603054262	1556603054558	296	8	8	-1
Q7		8	1556603054293	1556603054558	265	7	7	-1
Q7		8	1556603054324	1556603054558	234	6	6	-1
Q7		8	1556603054355	1556603054558	203	5	5	-1
Q7		8	1556603054387	1556603054558	171	4	4	-1
Q7		8	1556603054418	1556603054558	140	3	3	-1
Q7		8	1556603054449	1556603054558	109	2	2	-1
Q7		8	1556603054480	1556603054558	78	1	1	-1
Q7		8	1556603054527	1556603054558	31	0	0	-1
Q7		8	1556603054558	1556603054558	0	0	0	0
Q7	?	16	1556603055062	1556603055270	208	0	0	0
Q7	T	84	1556603055214	1556603055270	56	0	0	0
Q7	h	72	1556603055391	1556603055446	55	1	1	1
Q7	e	69	1556603055454	1556603055502	48	2	2	1
Q7	r	82	1556603055606	1556603055654	48	3	3	1
Q7	e	69	1556603055766	1556603055830	64	4	4	1
Q7	 	32	1556603055894	1556603055975	81	5	5	1
Q7	a	65	1556603056014	1556603056110	96	6	6	1
Q7	r	82	1556603056262	1556603056342	80	7	7	1
Q7	e	69	1556603056430	1556603056502	72	8	8	1
Q7	 	32	1556603056558	1556603056630	72	9	9	1
Q7	a	65	1556603056662	1556603056758	96	10	10	1
Q7	 	32	1556603056774	1556603056886	112	11	11	1
Q7	f	70	1556603057200	1556603057283	83	12	12	1
Q7	e	69	1556603057283	1556603057283	0	13	13	1
Q7	w	87	1556603057502	1556603057611	109	14	14	1
Q7	 	32	1556603057689	1556603057814	125	15	15	1
Q7	a	65	1556603057955	1556603058017	62	16	16	1
Q7	d	68	1556603058205	1556603058267	62	17	17	1
Q7	v	86	1556603058392	1556603058486	94	18	18	1
Q7	i	73	1556603058643	1556603058705	62	19	19	1
Q7	c	67	1556603058736	1556603058830	94	20	20	1
Q7	e	69	1556603058940	1556603059018	78	21	21	1
Q7	s	83	1556603059127	1556603059205	78	22	22	1
Q7	 	32	1556603059205	1556603059283	78	23	23	1
Q7	i	73	1556603059361	1556603059440	79	24	24	1
Q7	 	32	1556603059486	1556603059580	94	25	25	1
Q7	w	87	1556603059565	1556603059580	15	26	26	1
Q7	o	79	1556603059690	1556603059737	47	27	27	1
Q7	u	85	1556603059877	1556603059940	63	28	28	1
Q7	d	68	1556603060127	1556603060221	94	29	29	1
Q7	 	32	1556603060221	1556603060268	47	30	30	1
Q7		8	1556603060580	1556603060627	47	31	31	1
Q7		8	1556603060721	1556603060768	47	30	30	-1
Q7	l	76	1556603060935	1556603061044	109	29	29	-1
Q7	d	68	1556603061029	1556603061044	15	30	30	1
Q7	 	32	1556603061107	1556603061185	78	31	31	1
Q7	o	79	1556603061294	1556603061388	94	32	32	1
Q7	f	70	1556603061826	1556603061873	47	33	33	1
Q7	f	70	1556603061935	1556603062013	78	34	34	1
Q7	e	69	1556603062013	1556603062060	47	35	35	1
Q7	r	82	1556603062185	1556603062232	47	36	36	1
Q7	 	32	1556603062310	1556603062404	94	37	37	1
Q7	a	65	1556603062716	1556603062794	78	38	38	1
Q7	s	83	1556603062904	1556603062982	78	39	39	1
Q7	 	32	1556603063013	1556603063107	94	40	40	1
Q7	a	65	1556603063154	1556603063232	78	41	41	1
Q7	 	32	1556603063263	1556603063341	78	42	42	1
Q7	p	80	1556603063466	1556603063544	78	43	43	1
Q7	e	69	1556603063576	1556603063654	78	44	44	1
Q7	r	82	1556603063826	1556603063888	62	45	45	1
Q7		8	1556603064201	1556603064295	94	46	46	1
Q7	e	69	1556603064310	1556603064404	94	45	45	-1
Q7	r	82	1556603064513	1556603064592	79	46	46	1
Q7	 	32	1556603064654	1556603064763	109	47	47	1
Q7	t	84	1556603064873	1556603064920	47	48	48	1
Q7	o	79	1556603065013	1556603065092	79	49	49	1
Q7	 	32	1556603065138	1556603065232	94	50	50	1
Q7		8	1556603065654	1556603065732	78	51	51	1
Q7		8	1556603065810	1556603065857	47	50	50	-1
Q7		8	1556603065951	1556603065998	47	49	49	-1
Q7		8	1556603066092	1556603066139	47	48	48	-1
Q7	 	32	1556603067248	1556603067404	156	47	47	-1
Q7	t	84	1556603067436	1556603067514	78	48	48	1
Q7	o	79	1556603067545	1556603067607	62	49	49	1
Q7	 	32	1556603067670	1556603067732	62	50	50	1
Q7	t	84	1556603067811	1556603067873	62	51	51	1
Q7	h	72	1556603067998	1556603068029	31	52	52	1
Q7	e	69	1556603067998	1556603068029	31	53	53	1
Q7	 	32	1556603068076	1556603068154	78	54	54	1
Q7	s	83	1556603068201	1556603068279	78	55	55	1
Q7	t	84	1556603068295	1556603068373	78	56	56	1
Q7	u	85	1556603068529	1556603068607	78	57	57	1
Q7	d	68	1556603068639	1556603068701	62	58	58	1
Q7	e	69	1556603068795	1556603068873	78	59	59	1
Q7	n	78	1556603068858	1556603068873	15	60	60	1
Q7	t	84	1556603069061	1556603069123	62	61	61	1
Q7	?	16	1556603069420	1556603069717	297	62	62	1
