99
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q1	?	16	1556605384207	1556605384410	203	0	0	0
Q1	T	84	1556605384379	1556605384410	31	0	0	0
Q1	h	72	1556605384598	1556605384660	62	1	1	1
Q1	e	69	1556605384629	1556605384660	31	2	2	1
Q1	 	32	1556605384723	1556605384848	125	3	3	1
Q1		8	1556605386598	1556605386629	31	4	4	1
Q1		8	1556605386723	1556605386770	47	3	3	-1
Q1		8	1556605386879	1556605386911	32	2	2	-1
Q1		8	1556605387004	1556605387036	32	1	1	-1
Q1	?	16	1556605387301	1556605387661	360	0	0	-1
Q1	I	73	1556605387629	1556605387661	32	0	0	0
Q1		8	1556605387973	1556605388036	63	1	1	1
Q1	?	16	1556605388161	1556605388426	265	0	0	-1
Q1	O	79	1556605388364	1556605388426	62	0	0	0
Q1	n	78	1556605388598	1556605388692	94	1	1	1
Q1	e	69	1556605388676	1556605388692	16	2	2	1
Q1	 	32	1556605388739	1556605388755	16	3	3	1
Q1	o	79	1556605388911	1556605388973	62	4	4	1
Q1	f	70	1556605388973	1556605388973	0	5	5	1
Q1	 	32	1556605389083	1556605389161	78	6	6	1
Q1	t	84	1556605389255	1556605389317	62	7	7	1
Q1	h	72	1556605389442	1556605389505	63	8	8	1
Q1	e	69	1556605389473	1556605389505	32	9	9	1
Q1	 	32	1556605389567	1556605389614	47	10	10	1
Q1	b	66	1556605389739	1556605389817	78	11	11	1
Q1	e	69	1556605389786	1556605389817	31	12	12	1
Q1	s	83	1556605389973	1556605390052	79	13	13	1
Q1	t	84	1556605390052	1556605390145	93	14	14	1
Q1	 	32	1556605390192	1556605390317	125	15	15	1
Q1	?	16	1556605390380	1556605390692	312	16	16	1
Q1	U	85	1556605390630	1556605390692	62	16	16	0
Q1	n	78	1556605390817	1556605390880	63	17	17	1
Q1	i	73	1556605390989	1556605391052	63	18	18	1
Q1	v	86	1556605391177	1556605391239	62	19	19	1
Q1	e	69	1556605391239	1556605391239	0	20	20	1
Q1	r	82	1556605391411	1556605391458	47	21	21	1
Q1	s	83	1556605391567	1556605391661	94	22	22	1
Q1	i	73	1556605391645	1556605391661	16	23	23	1
Q1	t	84	1556605391864	1556605391895	31	24	24	1
Q1	i	73	1556605392333	1556605392411	78	25	25	1
Q1	e	69	1556605392458	1556605392521	63	26	26	1
Q1	s	83	1556605392911	1556605393005	94	27	27	1
Q1	 	32	1556605393036	1556605393146	110	28	28	1
Q1	o	79	1556605393239	1556605393270	31	29	29	1
Q1	f	70	1556605393333	1556605393395	62	30	30	1
Q1	 	32	1556605393645	1556605393724	79	31	31	1
Q1	t	84	1556605393817	1556605393880	63	32	32	1
Q1	h	72	1556605394020	1556605394083	63	33	33	1
Q1	e	69	1556605394068	1556605394083	15	34	34	1
Q1	 	32	1556605394193	1556605394286	93	35	35	1
Q1	w	87	1556605394302	1556605394396	94	36	36	1
Q1	o	79	1556605394427	1556605394521	94	37	37	1
Q1	r	82	1556605394568	1556605394646	78	38	38	1
Q1	l	76	1556605395052	1556605395115	63	39	39	1
Q1	d	68	1556605395115	1556605395177	62	40	40	1
Q1	 	32	1556605395521	1556605395615	94	41	41	1
Q1		8	1556605395865	1556605395943	78	42	42	1
Q1	,	44	1556605396115	1556605396255	140	41	41	-1
Q1	 	32	1556605396271	1556605396396	125	42	42	1
Q1	i	73	1556605397787	1556605397849	62	43	43	1
Q1	n	78	1556605397974	1556605398037	63	44	44	1
Q1	 	32	1556605398068	1556605398115	47	45	45	1
Q1	t	84	1556605398208	1556605398255	47	46	46	1
Q1	h	72	1556605398396	1556605398443	47	47	47	1
Q1	e	69	1556605398443	1556605398521	78	48	48	1
Q1	 	32	1556605398521	1556605398521	0	49	49	1
Q1	t	84	1556605399349	1556605399427	78	50	50	1
Q1	o	79	1556605399521	1556605399568	47	51	51	1
Q1	p	80	1556605399693	1556605399740	47	52	52	1
Q1	 	32	1556605400006	1556605400099	93	53	53	1
Q1	5	53	1556605400756	1556605400834	78	54	54	1
Q1	0	48	1556605400943	1556605400990	47	55	55	1
Q1	,	44	1556605401240	1556605401349	109	56	56	1
Q1	 	32	1556605401380	1556605401505	125	57	57	1
