99
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q2	?	16	1556605617060	1556605617388	328	0	0	0
Q2	N	78	1556605617310	1556605617388	78	0	0	0
Q2		8	1556605618013	1556605618075	62	1	1	1
Q2	?	16	1556605618247	1556605618575	328	0	0	-1
Q2	I	73	1556605618497	1556605618575	78	0	0	0
Q2	 	32	1556605618606	1556605618763	157	1	1	1
Q2	a	65	1556605619435	1556605619528	93	2	2	1
Q2	m	77	1556605619560	1556605619638	78	3	3	1
Q2	 	32	1556605619685	1556605619794	109	4	4	1
Q2	a	65	1556605619981	1556605620091	110	5	5	1
Q2	 	32	1556605620138	1556605620231	93	6	6	1
Q2	?	16	1556605620481	1556605620685	204	7	7	1
Q2	P	80	1556605620622	1556605620685	63	7	7	0
Q2	h	72	1556605621278	1556605621341	63	8	8	1
Q2	?	16	1556605621388	1556605621607	219	9	9	1
Q2	D	68	1556605621544	1556605621607	63	9	9	0
Q2	 	32	1556605621669	1556605621794	125	10	10	1
Q2		8	1556605622200	1556605623176	976	11	11	1
Q2		8	1556605622700	1556605623176	476	10	10	-1
Q2		8	1556605622747	1556605623176	429	9	9	-1
Q2		8	1556605622778	1556605623176	398	8	8	-1
Q2		8	1556605622810	1556605623176	366	7	7	-1
Q2		8	1556605622841	1556605623176	335	6	6	-1
Q2		8	1556605622872	1556605623176	304	5	5	-1
Q2		8	1556605622903	1556605623176	273	4	4	-1
Q2		8	1556605622935	1556605623176	241	3	3	-1
Q2		8	1556605622966	1556605623176	210	2	2	-1
Q2		8	1556605623013	1556605623176	163	1	1	-1
Q2		8	1556605623044	1556605623176	132	0	0	-1
Q2		8	1556605623075	1556605623176	101	0	0	0
Q2		8	1556605623106	1556605623176	70	0	0	0
Q2		8	1556605623137	1556605623176	39	0	0	0
Q2		8	1556605623175	1556605623176	1	0	0	0
Q2	?	16	1556605623399	1556605623735	336	0	0	0
Q2	H	72	1556605623679	1556605623735	56	0	0	0
Q2	a	65	1556605623815	1556605623911	96	1	1	1
Q2	v	86	1556605623974	1556605624039	65	2	2	1
Q2	e	69	1556605624103	1556605624198	95	3	3	1
Q2	 	32	1556605624423	1556605624478	55	4	4	1
Q2	n	78	1556605624735	1556605624815	80	5	5	1
Q2	o	79	1556605624998	1556605625087	89	6	6	1
Q2	t	84	1556605625374	1556605625455	81	7	7	1
Q2	 	32	1556605625535	1556605625659	124	8	8	1
Q2	t	84	1556605625850	1556605625928	78	9	9	1
Q2	a	65	1556605625944	1556605626053	109	10	10	1
Q2	k	75	1556605626162	1556605626241	79	11	11	1
Q2	e	69	1556605626272	1556605626381	109	12	12	1
Q2	n	78	1556605626428	1556605626506	78	13	13	1
Q2	 	32	1556605626569	1556605626678	109	14	14	1
Q2	m	77	1556605628475	1556605628553	78	15	15	1
Q2	a	65	1556605628569	1556605628694	125	16	16	1
Q2	n	78	1556605628725	1556605628772	47	17	17	1
Q2	y	89	1556605628944	1556605629022	78	18	18	1
Q2	 	32	1556605629085	1556605629194	109	19	19	1
Q2	c	67	1556605629179	1556605629194	15	20	20	1
Q2	l	76	1556605629366	1556605629444	78	21	21	1
Q2	a	65	1556605629507	1556605629585	78	22	22	1
Q2	s	83	1556605629725	1556605629741	16	23	23	1
Q2	s	83	1556605629835	1556605629913	78	24	24	1
Q2	e	69	1556605630022	1556605630101	79	25	25	1
Q2	s	83	1556605630210	1556605630272	62	26	26	1
Q2	 	32	1556605630366	1556605630475	109	27	27	1
Q2	s	83	1556605630522	1556605630601	79	28	28	1
Q2	o	79	1556605630632	1556605630710	78	29	29	1
Q2	 	32	1556605630772	1556605630866	94	30	30	1
Q2	f	70	1556605630835	1556605630866	31	31	31	1
Q2	?	524	1556605631944	1556605632257	313	32	32	1
Q2	?	16	1556605634382	1556605634851	469	0	32	0
Q2	B	66	1556605634788	1556605634851	63	0	32	0
Q2	e	69	1556605634929	1556605635023	94	1	1	-31
Q2	i	73	1556605635038	1556605635116	78	2	2	1
Q2	n	78	1556605635226	1556605635288	62	3	3	1
Q2	g	71	1556605635429	1556605635507	78	4	4	1
Q2		8	1556605635777	1556605635839	62	5	5	1
Q2		8	1556605635917	1556605635964	47	4	4	-1
Q2		8	1556605636058	1556605636089	31	3	3	-1
Q2		8	1556605636183	1556605636230	47	2	2	-1
Q2		8	1556605636308	1556605636370	62	1	1	-1
Q2	?	16	1556605636464	1556605636839	375	0	0	-1
Q2	N	78	1556605636792	1556605636839	47	0	0	0
Q2	o	79	1556605636996	1556605637058	62	1	1	1
Q2	n	78	1556605637199	1556605637277	78	2	2	1
Q2	e	69	1556605637261	1556605637277	16	3	3	1
Q2	.	46	1556605637433	1556605637527	94	4	4	1
Final Text:None.

::::::::::::::::::::::::::::::::::::::: 
