99
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q8Timer	?	16	1556605002154	1556605002373	219	0	0	0
Q8Timer	T	84	1556605002326	1556605002373	47	0	0	0
Q8Timer	h	72	1556605002545	1556605002623	78	1	1	1
Q8Timer	e	69	1556605002638	1556605002716	78	2	2	1
Q8Timer	 	32	1556605002701	1556605002716	15	3	3	1
Q8Timer	u	85	1556605003498	1556605003545	47	4	4	1
Q8Timer	n	78	1556605003717	1556605003779	62	5	5	1
Q8Timer	i	73	1556605003920	1556605003982	62	6	6	1
Q8Timer	v	86	1556605004185	1556605004263	78	7	7	1
Q8Timer	e	69	1556605004310	1556605004373	63	8	8	1
Q8Timer	r	82	1556605004529	1556605004576	47	9	9	1
Q8Timer	s	83	1556605004795	1556605004904	109	10	10	1
Q8Timer	i	73	1556605004967	1556605005014	47	11	11	1
Q8Timer	t	84	1556605005545	1556605005592	47	12	12	1
Q8Timer	y	89	1556605005748	1556605005795	47	13	13	1
Q8Timer	 	32	1556605005857	1556605005936	79	14	14	1
Q8Timer	e	69	1556605006154	1556605006186	32	15	15	1
Q8Timer		8	1556605006592	1556605006670	78	16	16	1
Q8Timer	t	84	1556605006889	1556605006951	62	15	15	-1
Q8Timer	e	69	1556605006998	1556605007060	62	16	16	1
Q8Timer	a	65	1556605007248	1556605007326	78	17	17	1
Q8Timer	c	67	1556605007482	1556605007560	78	18	18	1
Q8Timer	h	72	1556605007623	1556605007701	78	19	19	1
Q8Timer	e	69	1556605007826	1556605007904	78	20	20	1
Q8Timer	s	83	1556605008076	1556605008139	63	21	21	1
Q8Timer	 	32	1556605008201	1556605008326	125	22	22	1
Q8Timer	o	79	1556605008389	1556605008467	78	23	23	1
Q8Timer	n	78	1556605008686	1556605008748	62	24	24	1
Q8Timer	e	69	1556605008764	1556605008857	93	25	25	1
Q8Timer	 	32	1556605008826	1556605008857	31	26	26	1
Q8Timer	t	84	1556605009154	1556605009232	78	27	27	1
Q8Timer	o	79	1556605009326	1556605009404	78	28	28	1
Q8Timer	 	32	1556605009435	1556605009545	110	29	29	1
Q8Timer	b	66	1556605009701	1556605009779	78	30	30	1
Q8Timer	e	69	1556605009795	1556605009873	78	31	31	1
Q8Timer	 	32	1556605009967	1556605010076	109	32	32	1
Q8Timer	i	73	1556605010436	1556605010498	62	33	33	1
Q8Timer	n	78	1556605010967	1556605011045	78	34	34	1
Q8Timer	d	68	1556605011280	1556605011342	62	35	35	1
Q8Timer	e	69	1556605011561	1556605011639	78	36	36	1
Q8Timer	p	80	1556605011936	1556605012045	109	37	37	1
Q8Timer	e	69	1556605012108	1556605012170	62	38	38	1
Q8Timer	n	78	1556605012373	1556605012451	78	39	39	1
Q8Timer	d	68	1556605012576	1556605012623	47	40	40	1
Q8Timer	e	69	1556605012780	1556605012827	47	41	41	1
Q8Timer	n	78	1556605012936	1556605012983	47	42	42	1
Q8Timer	t	84	1556605013264	1556605013311	47	43	43	1
Q8Timer	,	44	1556605013670	1556605013764	94	44	44	1
Q8Timer	 	32	1556605013827	1556605013952	125	45	45	1
Q8Timer	b	66	1556605014811	1556605014905	94	46	46	1
Q8Timer	o	79	1556605015045	1556605015092	47	47	47	1
Q8Timer	l	76	1556605015264	1556605015342	78	48	48	1
Q8Timer	d	68	1556605015436	1556605015483	47	49	49	1
Q8Timer	 	32	1556605015686	1556605015796	110	50	50	1
Q8Timer	a	65	1556605016202	1556605016295	93	51	51	1
Q8Timer	n	78	1556605016920	1556605016999	79	52	52	1
Q8Timer	d	68	1556605017077	1556605017139	62	53	53	1
Q8Timer	 	32	1556605017545	1556605017670	125	54	54	1
Q8Timer	c	67	1556605017702	1556605017780	78	55	55	1
Q8Timer	o	79	1556605017952	1556605018030	78	56	56	1
Q8Timer	u	85	1556605018874	1556605018952	78	57	57	1
Q8Timer	r	82	1556605019171	1556605019233	62	58	58	1
Q8Timer	a	65	1556605019514	1556605019608	94	59	59	1
Q8Timer	g	71	1556605019733	1556605019827	94	60	60	1
