97
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q4	?	16	1556605722616	1556605723460	844	0	0	0
Q4	?	16	1556605723116	1556605723460	344	0	0	0
Q4	?	16	1556605723163	1556605723460	297	0	0	0
Q4	?	16	1556605723194	1556605723460	266	0	0	0
Q4	?	16	1556605723225	1556605723460	235	0	0	0
Q4	?	16	1556605723257	1556605723460	203	0	0	0
Q4	?	16	1556605723288	1556605723460	172	0	0	0
Q4	?	16	1556605723319	1556605723460	141	0	0	0
Q4	?	16	1556605723350	1556605723460	110	0	0	0
Q4	A	65	1556605723350	1556605723460	110	0	0	0
Q4	 	32	1556605723522	1556605723632	110	1	1	1
Q4	r	82	1556605723632	1556605723772	140	2	2	1
Q4		8	1556605724147	1556605724225	78	3	3	1
Q4	w	87	1556605724210	1556605724225	15	2	2	-1
Q4	r	82	1556605724319	1556605724335	16	3	3	1
Q4	i	73	1556605724460	1556605724538	78	4	4	1
Q4	t	84	1556605724554	1556605724647	93	5	5	1
Q4	t	84	1556605724741	1556605724866	125	6	6	1
Q4	e	69	1556605724851	1556605724866	15	7	7	1
Q4	n	78	1556605724976	1556605725069	93	8	8	1
Q4	 	32	1556605725085	1556605725226	141	9	9	1
Q4	a	65	1556605725272	1556605725429	157	10	10	1
Q4	s	83	1556605725382	1556605725429	47	11	11	1
Q4	s	83	1556605725538	1556605725632	94	12	12	1
Q4	i	73	1556605725632	1556605725757	125	13	13	1
Q4	n	78	1556605725694	1556605725757	63	14	14	1
Q4	g	71	1556605725741	1556605725757	16	15	15	1
Q4	m	77	1556605725898	1556605725991	93	16	16	1
Q4	e	69	1556605725944	1556605725991	47	17	17	1
Q4	n	78	1556605726085	1556605726101	16	18	18	1
Q4	t	84	1556605726194	1556605726288	94	19	19	1
Q4	 	32	1556605726335	1556605726366	31	20	20	1
Q4	g	71	1556605726976	1556605727069	93	21	21	1
Q4	i	73	1556605727069	1556605727147	78	22	22	1
Q4	v	86	1556605727179	1556605727288	109	23	23	1
Q4	e	69	1556605727257	1556605727288	31	24	24	1
Q4	s	83	1556605727351	1556605727444	93	25	25	1
Q4	 	32	1556605727429	1556605727444	15	26	26	1
Q4	y	89	1556605727710	1556605727788	78	27	27	1
