97
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q9	?	16	1556602357690	1556602357893	203	0	0	0
Q9	T	84	1556602357847	1556602357893	46	0	0	0
Q9	w	87	1556602357940	1556602357956	16	1	1	1
Q9	n	78	1556602358206	1556602358300	94	2	2	1
Q9	e	69	1556602358347	1556602358425	78	3	3	1
Q9	=	61	1556602358690	1556602358737	47	4	4	1
Q9		8	1556602359097	1556602359159	62	5	5	1
Q9		8	1556602359253	1556602359300	47	4	4	-1
Q9		8	1556602359393	1556602359425	32	3	3	-1
Q9	e	69	1556602359472	1556602359550	78	2	2	-1
Q9	n	78	1556602359581	1556602359644	63	3	3	1
Q9	t	84	1556602359675	1556602359737	62	4	4	1
Q9	y	89	1556602359831	1556602359909	78	5	5	1
Q9	-	45	1556602360269	1556602360347	78	6	6	1
Q9	f	70	1556602360472	1556602360566	94	7	7	1
Q9	i	73	1556602360581	1556602360675	94	8	8	1
Q9	v	86	1556602360722	1556602360847	125	9	9	1
Q9	e	69	1556602360816	1556602360847	31	10	10	1
Q9	 	32	1556602360831	1556602360847	16	11	11	1
Q9	u	85	1556602361003	1556602361081	78	12	12	1
Q9	n	78	1556602361097	1556602361175	78	13	13	1
Q9	i	73	1556602361191	1556602361269	78	14	14	1
Q9	v	86	1556602361300	1556602361425	125	15	15	1
Q9	e	69	1556602361425	1556602361425	0	16	16	1
Q9	r	82	1556602361613	1556602361628	15	17	17	1
Q9	s	83	1556602361800	1556602361878	78	18	18	1
Q9	i	73	1556602361878	1556602361972	94	19	19	1
Q9	t	84	1556602362003	1556602362066	63	20	20	1
Q9	i	73	1556602362519	1556602362597	78	21	21	1
Q9	e	69	1556602362644	1556602362769	125	22	22	1
Q9	s	83	1556602362691	1556602362769	78	23	23	1
Q9	 	32	1556602362785	1556602362832	47	24	24	1
Q9	h	72	1556602362988	1556602363050	62	25	25	1
Q9	a	65	1556602363066	1556602363128	62	26	26	1
Q9	v	86	1556602363175	1556602363316	141	27	27	1
Q9	e	69	1556602363238	1556602363316	78	28	28	1
Q9	 	32	1556602363285	1556602363316	31	29	29	1
Q9	j	74	1556602363441	1556602363566	125	30	30	1
Q9	o	79	1556602363535	1556602363566	31	31	31	1
Q9	i	73	1556602363691	1556602363769	78	32	32	1
Q9	n	78	1556602363769	1556602363847	78	33	33	1
Q9	e	69	1556602363863	1556602363957	94	34	34	1
Q9	d	68	1556602363925	1556602363957	32	35	35	1
Q9	 	32	1556602364035	1556602364050	15	36	36	1
Q9	f	70	1556602364207	1556602364269	62	37	37	1
Q9	o	79	1556602364316	1556602364394	78	38	38	1
Q9	r	82	1556602364379	1556602364394	15	39	39	1
Q9	c	67	1556602364597	1556602364738	141	40	40	1
Q9	e	69	1556602364691	1556602364738	47	41	41	1
Q9	s	83	1556602364769	1556602364847	78	42	42	1
Q9	 	32	1556602364894	1556602364957	63	43	43	1
Q9	t	84	1556602365754	1556602365863	109	44	44	1
Q9	o	79	1556602365863	1556602365863	0	45	45	1
Q9	 	32	1556602365941	1556602366051	110	46	46	1
Q9	p	80	1556602366941	1556602367051	110	47	47	1
Q9	r	82	1556602367051	1556602367145	94	48	48	1
Q9	o	79	1556602367191	1556602367270	79	49	49	1
Q9	m	77	1556602367348	1556602367520	172	50	50	1
Q9	o	79	1556602367535	1556602367598	63	51	51	1
Q9	t	84	1556602367629	1556602367754	125	52	52	1
Q9	e	69	1556602367723	1556602367754	31	53	53	1
Q9	 	32	1556602367895	1556602367957	62	54	54	1
Q9	p	80	1556602368551	1556602368614	63	55	55	1
Q9	h	72	1556602368707	1556602368785	78	56	56	1
Q9	y	89	1556602368879	1556602368942	63	57	57	1
Q9	s	83	1556602368973	1556602369020	47	58	58	1
Q9	i	73	1556602369270	1556602369363	93	59	59	1
Q9	c	67	1556602369363	1556602369489	126	60	60	1
Q9	a	65	1556602369442	1556602369489	47	61	61	1
Q9	l	76	1556602369489	1556602369489	0	62	62	1
Q9	l	76	1556602369629	1556602369707	78	63	63	1
Q9	y	89	1556602369723	1556602369832	109	64	64	1
Q9	 	32	1556602369864	1556602369911	47	65	65	1
Q9	a	65	1556602369957	1556602370067	110	66	66	1
