97
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q1	?	16	1556605351312	1556605351531	219	0	0	0
Q1	R	82	1556605351468	1556605351531	63	0	0	0
Q1	a	65	1556605351593	1556605351640	47	1	1	1
Q1	n	78	1556605351749	1556605351859	110	2	2	1
Q1		8	1556605352046	1556605352109	63	3	3	1
Q1		8	1556605352187	1556605352249	62	2	2	-1
Q1		8	1556605352343	1556605352390	47	1	1	-1
Q1	?	16	1556605352687	1556605352875	188	0	0	-1
Q1	O	79	1556605352843	1556605352875	32	0	0	0
Q1	n	78	1556605352921	1556605352937	16	1	1	1
Q1	e	69	1556605353015	1556605353093	78	2	2	1
Q1	 	32	1556605353093	1556605353093	0	3	3	1
Q1	o	79	1556605353171	1556605353281	110	4	4	1
Q1	f	70	1556605353234	1556605353281	47	5	5	1
Q1	 	32	1556605353281	1556605353328	47	6	6	1
Q1	t	84	1556605353406	1556605353468	62	7	7	1
Q1	h	72	1556605353468	1556605353468	0	8	8	1
Q1	e	69	1556605353609	1556605353687	78	9	9	1
Q1	 	32	1556605353671	1556605353687	16	10	10	1
Q1	m	77	1556605353937	1556605353984	47	11	11	1
Q1	a	65	1556605354046	1556605354125	79	12	12	1
Q1	i	73	1556605354125	1556605354218	93	13	13	1
Q1	n	78	1556605354203	1556605354218	15	14	14	1
Q1	 	32	1556605354281	1556605354296	15	15	15	1
Q1	r	82	1556605354375	1556605354375	0	16	16	1
Q1	e	69	1556605354453	1556605354515	62	17	17	1
Q1	a	65	1556605354578	1556605354593	15	18	18	1
Q1	o	79	1556605354812	1556605354968	156	19	19	1
Q1	s	83	1556605354906	1556605354968	62	20	20	1
Q1		8	1556605355109	1556605355171	62	21	21	1
Q1		8	1556605355265	1556605355328	63	20	20	-1
Q1	s	83	1556605355343	1556605355453	110	19	19	-1
Q1	o	79	1556605355422	1556605355453	31	20	20	1
Q1	n	78	1556605355484	1556605355578	94	21	21	1
Q1	i	73	1556605355594	1556605355672	78	22	22	1
Q1	n	78	1556605355672	1556605355672	0	23	23	1
Q1	g	71	1556605355734	1556605355734	0	24	24	1
Q1	 	32	1556605355828	1556605355890	62	25	25	1
Q1	f	70	1556605356000	1556605356109	109	26	26	1
Q1	o	79	1556605356062	1556605356109	47	27	27	1
Q1	r	82	1556605356187	1556605356265	78	28	28	1
Q1	 	32	1556605356219	1556605356265	46	29	29	1
Q1	j	74	1556605356359	1556605356469	110	30	30	1
Q1	o	79	1556605356437	1556605356469	32	31	31	1
Q1	i	73	1556605356562	1556605356656	94	32	32	1
Q1	n	78	1556605356656	1556605356656	0	33	33	1
Q1	g	71	1556605356797	1556605356812	15	34	34	1
Q1	 	32	1556605356890	1556605356922	32	35	35	1
Q1	t	84	1556605356984	1556605357109	125	36	36	1
Q1	h	72	1556605357062	1556605357109	47	37	37	1
Q1	e	69	1556605357125	1556605357140	15	38	38	1
Q1	 	32	1556605357234	1556605357297	63	39	39	1
Q1		8	1556605357500	1556605357562	62	40	40	1
Q1		8	1556605357656	1556605357719	63	39	39	-1
Q1		8	1556605357797	1556605357859	62	38	38	-1
Q1		8	1556605357937	1556605358016	79	37	37	-1
Q1		8	1556605358094	1556605358125	31	36	36	-1
Q1		8	1556605358219	1556605358266	47	35	35	-1
Q1		8	1556605358375	1556605358406	31	34	34	-1
Q1	n	78	1556605358875	1556605358984	109	33	33	-1
Q1	i	73	1556605358984	1556605358984	0	34	34	1
Q1	n	78	1556605359078	1556605359094	16	35	35	1
Q1	g	71	1556605359219	1556605359312	93	36	36	1
Q1	 	32	1556605359344	1556605359406	62	37	37	1
Q1	t	84	1556605359500	1556605359610	110	38	38	1
Q1	h	72	1556605359531	1556605359610	79	39	39	1
Q1	e	69	1556605359656	1556605359735	79	40	40	1
Q1	 	32	1556605359719	1556605359735	16	41	41	1
Q1	u	85	1556605359828	1556605359922	94	42	42	1
Q1	n	78	1556605359906	1556605359922	16	43	43	1
Q1	v	86	1556605360000	1556605360125	125	44	44	1
Q1	i	73	1556605360016	1556605360125	109	45	45	1
Q1	e	69	1556605360125	1556605360125	0	46	46	1
Q1	r	82	1556605360235	1556605360266	31	47	47	1
Q1	s	83	1556605360328	1556605360391	63	48	48	1
Q1	i	73	1556605360422	1556605360516	94	49	49	1
Q1	t	84	1556605360500	1556605360516	16	50	50	1
Q1	y	89	1556605360719	1556605360797	78	51	51	1
Q1		8	1556605360891	1556605360953	62	52	52	1
Q1		8	1556605361047	1556605361110	63	51	51	-1
Q1		8	1556605361172	1556605361281	109	50	50	-1
Q1		8	1556605361344	1556605361391	47	49	49	-1
Q1		8	1556605361501	1556605361548	47	48	48	-1
Q1		8	1556605361641	1556605361688	47	47	47	-1
Q1		8	1556605361782	1556605361829	47	46	46	-1
Q1		8	1556605361923	1556605362001	78	45	45	-1
Q1	i	73	1556605362704	1556605362766	62	44	44	-1
Q1	v	86	1556605362845	1556605362985	140	45	45	1
Q1	e	69	1556605362938	1556605362985	47	46	46	1
Q1	r	82	1556605363079	1556605363110	31	47	47	1
Q1	s	83	1556605363188	1556605363220	32	48	48	1
Q1	i	73	1556605363251	1556605363282	31	49	49	1
Q1	t	84	1556605363360	1556605363438	78	50	50	1
Q1	y	89	1556605363532	1556605363610	78	51	51	1
Q1	 	32	1556605363595	1556605363610	15	52	52	1
Q1	o	79	1556605363751	1556605363829	78	53	53	1
Q1	f	70	1556605363813	1556605363829	16	54	54	1
Q1	 	32	1556605363907	1556605363907	0	55	55	1
Q1	m	77	1556605364048	1556605364126	78	56	56	1
Q1	e	69	1556605364095	1556605364126	31	57	57	1
Q1	l	76	1556605364235	1556605364298	63	58	58	1
Q1	b	66	1556605364360	1556605364423	63	59	59	1
Q1	o	79	1556605364485	1556605364532	47	60	60	1
Q1	u	85	1556605364626	1556605364704	78	61	61	1
Q1	r	82	1556605364688	1556605364704	16	62	62	1
Q1	n	78	1556605364782	1556605364798	16	63	63	1
Q1	e	69	1556605364892	1556605364954	62	64	64	1
Q1	 	32	1556605364985	1556605365048	63	65	65	1
Q1	i	73	1556605365142	1556605365188	46	66	66	1
Q1	s	83	1556605365282	1556605365376	94	67	67	1
Q1	 	32	1556605365313	1556605365376	63	68	68	1
Q1	t	84	1556605365470	1556605365579	109	69	69	1
Q1	h	72	1556605365517	1556605365579	62	70	70	1
Q1	e	69	1556605365595	1556605365610	15	71	71	1
Q1	 	32	1556605365704	1556605365735	31	72	72	1
Q1	r	82	1556605365798	1556605365938	140	73	73	1
Q1	e	69	1556605365876	1556605365938	62	74	74	1
Q1	p	80	1556605365970	1556605365985	15	75	75	1
Q1	u	85	1556605366126	1556605366204	78	76	76	1
Q1	a	65	1556605366235	1556605366313	78	77	77	1
Q1	t	84	1556605366345	1556605366439	94	78	78	1
Q1	i	73	1556605366454	1556605366517	63	79	79	1
Q1		8	1556605366845	1556605366876	31	80	80	1
Q1		8	1556605367001	1556605367048	47	79	79	-1
Q1		8	1556605367126	1556605367189	63	78	78	-1
Q1	t	84	1556605367267	1556605367376	109	77	77	-1
Q1	a	65	1556605367361	1556605367376	15	78	78	1
Q1	t	84	1556605367454	1556605367548	94	79	79	1
Q1	i	73	1556605367517	1556605367548	31	80	80	1
Q1	o	79	1556605367673	1556605367782	109	81	81	1
Q1	n	78	1556605367736	1556605367782	46	82	82	1
Q1	 	32	1556605367814	1556605367829	15	83	83	1
Q1	t	84	1556605367876	1556605367892	16	84	84	1
Q1	h	72	1556605367923	1556605367986	63	85	85	1
Q1	a	65	1556605368032	1556605368126	94	86	86	1
Q1	t	84	1556605368126	1556605368189	63	87	87	1
Q1	 	32	1556605368126	1556605368189	63	88	88	1
Q1	t	84	1556605368314	1556605368407	93	89	89	1
Q1	h	72	1556605368345	1556605368407	62	90	90	1
Q1	e	69	1556605368470	1556605368548	78	91	91	1
Q1	 	32	1556605368532	1556605368548	16	92	92	1
Q1	u	85	1556605368626	1556605368720	94	93	93	1
Q1	n	78	1556605368689	1556605368720	31	94	94	1
Q1	i	73	1556605368814	1556605368845	31	95	95	1
Q1	v	86	1556605368860	1556605368907	47	96	96	1
Q1	e	69	1556605368985	1556605369126	141	97	97	1
Q1	r	82	1556605369095	1556605369126	31	98	98	1
Q1	s	83	1556605369204	1556605369220	16	99	99	1
Q1	i	73	1556605369329	1556605369392	63	100	100	1
