97
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q2	?	16	1556605480743	1556605481009	266	0	0	0
Q2	O	79	1556605480962	1556605481009	47	0	0	0
Q2	r	82	1556605481368	1556605481478	110	1	1	1
Q2	a	65	1556605481462	1556605481478	16	2	2	1
Q2	n	78	1556605481650	1556605481712	62	3	3	1
Q2	g	71	1556605481650	1556605481712	62	4	4	1
Q2	i	73	1556605481790	1556605481790	0	5	5	1
Q2		8	1556605482009	1556605482056	47	6	6	1
Q2		8	1556605482165	1556605482212	47	5	5	-1
Q2		8	1556605482587	1556605482634	47	4	4	-1
Q2		8	1556605482728	1556605482775	47	3	3	-1
Q2	g	71	1556605483446	1556605483525	79	2	2	-1
Q2	a	65	1556605483571	1556605483665	94	3	3	1
Q2	b	66	1556605483696	1556605483743	47	4	4	1
Q2	n	78	1556605483696	1556605483743	47	5	5	1
Q2	i	73	1556605483759	1556605483837	78	6	6	1
Q2		8	1556605485368	1556605485431	63	7	7	1
Q2		8	1556605485540	1556605485587	47	6	6	-1
Q2		8	1556605485712	1556605485759	47	5	5	-1
Q2	n	78	1556605485916	1556605486025	109	4	4	-1
Q2	i	73	1556605486009	1556605486025	16	5	5	1
Q2	s	83	1556605486103	1556605486244	141	6	6	1
Q2	a	65	1556605486166	1556605486244	78	7	7	1
Q2	t	84	1556605486306	1556605486431	125	8	8	1
Q2	i	73	1556605486353	1556605486431	78	9	9	1
Q2	o	79	1556605486494	1556605486572	78	10	10	1
Q2	n	78	1556605486541	1556605486572	31	11	11	1
Q2	a	65	1556605486634	1556605486650	16	12	12	1
Q2	l	76	1556605486728	1556605486822	94	13	13	1
Q2	 	32	1556605486806	1556605486822	16	14	14	1
Q2	b	66	1556605486978	1556605487056	78	15	15	1
Q2	e	69	1556605487103	1556605487213	110	16	16	1
Q2	h	72	1556605487228	1556605487322	94	17	17	1
Q2	a	65	1556605487416	1556605487525	109	18	18	1
Q2	v	86	1556605487634	1556605487728	94	19	19	1
Q2	i	73	1556605487978	1556605488041	63	20	20	1
Q2	o	79	1556605488119	1556605488150	31	21	21	1
Q2	u	85	1556605488259	1556605488291	32	22	22	1
Q2	r	82	1556605488322	1556605488478	156	23	23	1
Q2	.	46	1556605488447	1556605488478	31	24	24	1
Q2	 	32	1556605488541	1556605488666	125	25	25	1
Q2	?	16	1556605488634	1556605488666	32	26	26	1
Q2	T	84	1556605488697	1556605488775	78	26	26	0
Q2	h	72	1556605488822	1556605488837	15	27	27	1
Q2	e	69	1556605488916	1556605489041	125	28	28	1
Q2	 	32	1556605489025	1556605489041	16	29	29	1
Q2	c	67	1556605489275	1556605489384	109	30	30	1
Q2	l	76	1556605489369	1556605489384	15	31	31	1
Q2	a	65	1556605489416	1556605489431	15	32	32	1
Q2	s	83	1556605489494	1556605489509	15	33	33	1
Q2	s	83	1556605489666	1556605489744	78	34	34	1
Q2	 	32	1556605489728	1556605489744	16	35	35	1
Q2	h	72	1556605489884	1556605490009	125	36	36	1
Q2	a	65	1556605489978	1556605490009	31	37	37	1
Q2		8	1556605490259	1556605490337	78	38	38	1
Q2		8	1556605490447	1556605490509	62	37	37	-1
Q2		8	1556605490853	1556605490931	78	36	36	-1
Q2	 	32	1556605491338	1556605491463	125	35	35	-1
Q2	h	72	1556605491978	1556605492072	94	36	36	1
Q2	a	65	1556605492041	1556605492072	31	37	37	1
Q2	d	68	1556605492134	1556605492134	0	38	38	1
Q2	 	32	1556605492259	1556605492306	47	39	39	1
Q2	a	65	1556605492353	1556605492431	78	40	40	1
Q2	 	32	1556605492447	1556605492494	47	41	41	1
Q2	v	86	1556605492556	1556605492666	110	42	42	1
Q2	e	69	1556605492650	1556605492666	16	43	43	1
Q2	r	82	1556605492759	1556605492806	47	44	44	1
Q2	y	89	1556605492869	1556605492884	15	45	45	1
Q2	 	32	1556605492978	1556605492994	16	46	46	1
Q2	h	72	1556605493087	1556605493166	79	47	47	1
Q2	a	65	1556605493103	1556605493166	63	48	48	1
Q2	n	78	1556605493275	1556605493369	94	49	49	1
Q2	d	68	1556605493431	1556605493556	125	50	50	1
Q2	-	45	1556605493744	1556605493822	78	51	51	1
Q2	s	83	1556605493869	1556605493916	47	52	52	1
Q2		8	1556605494306	1556605494385	79	53	53	1
Q2		8	1556605494478	1556605494541	63	52	52	-1
Q2	s	83	1556605494775	1556605494869	94	51	51	-1
Q2	o	79	1556605494931	1556605495103	172	52	52	1
Q2	n	78	1556605495244	1556605495338	94	53	53	1
Q2		8	1556605495650	1556605495713	63	54	54	1
Q2		8	1556605495822	1556605495869	47	53	53	-1
Q2	-	45	1556605496041	1556605496119	78	52	52	-1
Q2	o	79	1556605496229	1556605496338	109	53	53	1
Q2	n	78	1556605496322	1556605496338	16	54	54	1
Q2	 	32	1556605496432	1556605496541	109	55	55	1
Q2	e	69	1556605496682	1556605496776	94	56	56	1
Q2	x	88	1556605496947	1556605497041	94	57	57	1
Q2	p	80	1556605497025	1556605497041	16	58	58	1
Q2	e	69	1556605497150	1556605497276	126	59	59	1
Q2	r	82	1556605497260	1556605497276	16	60	60	1
Q2	i	73	1556605497338	1556605497369	31	61	61	1
Q2	e	69	1556605497463	1556605497572	109	62	62	1
Q2	n	78	1556605497650	1556605497729	79	63	63	1
Q2	c	67	1556605497744	1556605497885	141	64	64	1
Q2	e	69	1556605497838	1556605497885	47	65	65	1
Q2	 	32	1556605497948	1556605497963	15	66	66	1
Q2	a	65	1556605498120	1556605498229	109	67	67	1
Q2	n	78	1556605498213	1556605498229	16	68	68	1
Q2	d	68	1556605498276	1556605498291	15	69	69	1
Q2	 	32	1556605498385	1556605498432	47	70	70	1
Q2	t	84	1556605498479	1556605498557	78	71	71	1
Q2	h	72	1556605498526	1556605498557	31	72	72	1
Q2	e	69	1556605498635	1556605498729	94	73	73	1
Q2	 	32	1556605498713	1556605498729	16	74	74	1
Q2	t	84	1556605498807	1556605498932	125	75	75	1
Q2	u	85	1556605498901	1556605498932	31	76	76	1
Q2	o	79	1556605499041	1556605499135	94	77	77	1
Q2	r	82	1556605499151	1556605499276	125	78	78	1
Q2	 	32	1556605499323	1556605499354	31	79	79	1
Q2		8	1556605499651	1556605499713	62	80	80	1
Q2		8	1556605499807	1556605499870	63	79	79	-1
Q2		8	1556605499964	1556605499995	31	78	78	-1
Q2	t	84	1556605500011	1556605500073	62	77	77	-1
Q2	o	79	1556605500104	1556605500182	78	78	78	1
Q2	r	82	1556605500198	1556605500276	78	79	79	1
Q2	 	32	1556605500292	1556605500354	62	80	80	1
Q2	m	77	1556605500448	1556605500511	63	81	81	1
Q2	a	65	1556605500479	1556605500511	32	82	82	1
Q2	d	68	1556605500636	1556605500792	156	83	83	1
Q2	e	69	1556605500761	1556605500792	31	84	84	1
Q2	 	32	1556605500776	1556605500792	16	85	85	1
Q2	t	84	1556605500932	1556605501011	79	86	86	1
