90
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q7	?	16	1554788777460	1554788777632	172	0	0	0
Q7	I	73	1554788777585	1554788777632	47	0	0	0
Q7	 	32	1554788777789	1554788777835	46	1	1	1
Q7	w	87	1554788777929	1554788778007	78	2	2	1
Q7	o	79	1554788778039	1554788778117	78	3	3	1
Q7	u	85	1554788778242	1554788778304	62	4	4	1
Q7	l	76	1554788778445	1554788778507	62	5	5	1
Q7	d	68	1554788778554	1554788778617	63	6	6	1
Q7	 	32	1554788778726	1554788778789	63	7	7	1
Q7	a	65	1554788778898	1554788778992	94	8	8	1
Q7	d	68	1554788779132	1554788779195	63	9	9	1
Q7	v	86	1554788779742	1554788779820	78	10	10	1
Q7	i	73	1554788779898	1554788779945	47	11	11	1
Q7	c	67	1554788779960	1554788780039	79	12	12	1
Q7	e	69	1554788780164	1554788780242	78	13	13	1
Q7	 	32	1554788780273	1554788780336	63	14	14	1
Q7	t	84	1554788780492	1554788780555	63	15	15	1
Q7	h	72	1554788780648	1554788780711	63	16	16	1
Q7	e	69	1554788780727	1554788780789	62	17	17	1
Q7	m	77	1554788780867	1554788780914	47	18	18	1
Q7	 	32	1554788781023	1554788781070	47	19	19	1
Q7	t	84	1554788781305	1554788781367	62	20	20	1
Q7	o	79	1554788781461	1554788781492	31	21	21	1
Q7	 	32	1554788781648	1554788781695	47	22	22	1
Q7	s	83	1554788781773	1554788781867	94	23	23	1
Q7	h	72	1554788781883	1554788781945	62	24	24	1
Q7	e	69	1554788781992	1554788782070	78	25	25	1
Q7		8	1554788782732	1554788782826	94	26	26	1
Q7		8	1554788783139	1554788783232	93	25	25	-1
Q7	c	67	1554788783592	1554788783654	62	24	24	-1
Q7	h	72	1554788783764	1554788783826	62	25	25	1
Q7	e	69	1554788783920	1554788783983	63	26	26	1
Q7	d	68	1554788784108	1554788784154	46	27	27	1
Q7	u	85	1554788784201	1554788784264	63	28	28	1
Q7	l	76	1554788784404	1554788784467	63	29	29	1
Q7	e	69	1554788784498	1554788784545	47	30	30	1
Q7	 	32	1554788784608	1554788784670	62	31	31	1
Q7		8	1554788785670	1554788785920	250	32	32	1
Q7	 	32	1554788786545	1554788786592	47	31	31	-1
Q7	t	84	1554788787420	1554788787498	78	32	32	1
Q7	i	73	1554788787733	1554788787795	62	33	33	1
Q7	m	77	1554788787920	1554788787983	63	34	34	1
Q7	e	69	1554788788030	1554788788108	78	35	35	1
Q7	 	32	1554788788170	1554788788217	47	36	36	1
Q7	t	84	1554788788889	1554788788967	78	37	37	1
Q7	o	79	1554788789045	1554788789092	47	38	38	1
Q7	 	32	1554788789217	1554788789264	47	39	39	1
Q7	e	69	1554788789358	1554788789436	78	40	40	1
Q7	v	86	1554788789483	1554788789545	62	41	41	1
Q7	e	69	1554788789561	1554788789624	63	42	42	1
Q7	r	82	1554788789733	1554788789780	47	43	43	1
Q7	y	89	1554788789827	1554788789874	47	44	44	1
Q7	 	32	1554788789999	1554788790061	62	45	45	1
Q7	s	83	1554788790108	1554788790186	78	46	46	1
Q7	u	85	1554788790233	1554788790280	47	47	47	1
Q7	b	66	1554788790405	1554788790436	31	48	48	1
Q7	j	74	1554788790546	1554788790608	62	49	49	1
Q7	e	69	1554788790608	1554788790686	78	50	50	1
Q7	c	67	1554788790811	1554788790858	47	51	51	1
Q7	t	84	1554788790889	1554788790952	63	52	52	1
Q7	f	70	1554788791827	1554788791921	94	53	53	1
Q7	o	79	1554788791952	1554788792014	62	54	54	1
Q7	r	82	1554788792046	1554788792108	62	55	55	1
Q7	 	32	1554788792186	1554788792233	47	56	56	1
Q7	r	82	1554788792343	1554788792436	93	57	57	1
Q7	e	69	1554788792577	1554788792639	62	58	58	1
Q7	v	86	1554788792718	1554788792780	62	59	59	1
Q7	i	73	1554788793483	1554788793530	47	60	60	1
Q7	s	83	1554788793905	1554788793968	63	61	61	1
Q7	i	73	1554788794015	1554788794077	62	62	62	1
Q7	o	79	1554788794171	1554788794233	62	63	63	1
Q7	n	78	1554788794374	1554788794405	31	64	64	1
Q7	,	44	1554788794562	1554788794624	62	65	65	1
Q7	 	32	1554788794749	1554788794796	47	66	66	1
Q7	a	65	1554788794890	1554788794983	93	67	67	1
Q7	s	83	1554788795140	1554788795187	47	68	68	1
Q7	s	83	1554788795280	1554788795327	47	69	69	1
Q7	i	73	1554788795311	1554788795327	16	70	70	1
Q7	g	71	1554788795515	1554788795577	62	71	71	1
Q7	n	78	1554788795718	1554788795765	47	72	72	1
Q7	m	77	1554788795890	1554788795952	62	73	73	1
Q7	e	69	1554788795999	1554788796062	63	74	74	1
Q7	n	78	1554788796124	1554788796187	63	75	75	1
Q7	t	84	1554788796374	1554788796437	63	76	76	1
Q7	s	83	1554788796468	1554788796530	62	77	77	1
Q7	,	44	1554788796937	1554788796984	47	78	78	1
Q7	 	32	1554788797093	1554788797155	62	79	79	1
Q7	e	69	1554788797202	1554788797258	56	80	80	1
Q7	t	84	1554788797383	1554788797430	47	81	81	1
Q7	c	67	1554788797508	1554788797555	47	82	82	1
Q7	.	46	1554788797742	1554788797820	78	83	83	1
