90
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q8Timer	?	16	1554790664047	1554790664277	230	0	0	0
Q8Timer	F	70	1554790664203	1554790664277	74	0	0	0
Q8Timer	r	82	1554790664387	1554790664449	62	1	1	1
Q8Timer	e	69	1554790664543	1554790664621	78	2	2	1
Q8Timer	e	69	1554790664715	1554790664777	62	3	3	1
Q8Timer	e	69	1554790664871	1554790664934	63	4	4	1
Q8Timer	e	69	1554790665043	1554790665106	63	5	5	1
Q8Timer	e	69	1554790665199	1554790665262	63	6	6	1
Q8Timer	 	32	1554790665434	1554790665512	78	7	7	1
Q8Timer		8	1554790665871	1554790665981	110	8	8	1
Q8Timer		8	1554790666090	1554790666153	63	7	7	-1
Q8Timer		8	1554790666246	1554790666309	63	6	6	-1
Q8Timer		8	1554790666418	1554790666449	31	5	5	-1
Q8Timer	 	32	1554790667074	1554790667168	94	4	4	-1
Q8Timer	f	70	1554790667246	1554790667325	79	5	5	1
Q8Timer	o	79	1554790667434	1554790667481	47	6	6	1
Q8Timer	o	79	1554790667575	1554790667653	78	7	7	1
Q8Timer	d	68	1554790667653	1554790667715	62	8	8	1
Q8Timer	.	46	1554790668231	1554790668356	125	9	9	1
Q8Timer	 	32	1554790668512	1554790668559	47	10	10	1
Q8Timer	?	16	1554790699359	1554790700312	953	11	11	1
Q8Timer	?	16	1554790699859	1554790700312	453	11	11	0
Q8Timer	?	16	1554790699906	1554790700312	406	11	11	0
Q8Timer	?	16	1554790699937	1554790700312	375	11	11	0
Q8Timer	?	16	1554790699968	1554790700312	344	11	11	0
Q8Timer	?	16	1554790699999	1554790700312	313	11	11	0
Q8Timer	?	16	1554790700031	1554790700312	281	11	11	0
Q8Timer	?	16	1554790700062	1554790700312	250	11	11	0
Q8Timer	?	16	1554790700093	1554790700312	219	11	11	0
Q8Timer	?	16	1554790700124	1554790700312	188	11	11	0
Q8Timer	?	16	1554790700171	1554790700312	141	11	11	0
