90
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q2	?	16	1554791251098	1554791251395	297	0	0	0
Q2	M	77	1554791251332	1554791251395	63	0	0	0
Q2	a	65	1554791251614	1554791251708	94	1	1	1
Q2	t	84	1554791251754	1554791251817	63	2	2	1
Q2	e	69	1554791251911	1554791252004	93	3	3	1
Q2	r	82	1554791252098	1554791252145	47	4	4	1
Q2	i	73	1554791252208	1554791252270	62	5	5	1
Q2	a	65	1554791252333	1554791252426	93	6	6	1
Q2	l	76	1554791252442	1554791252504	62	7	7	1
Q2	s	83	1554791252536	1554791252598	62	8	8	1
Q2	 	32	1554791252645	1554791252708	63	9	9	1
Q2	?	16	1554791252786	1554791252942	156	10	10	1
Q2	L	76	1554791252879	1554791252942	63	10	10	0
Q2	a	65	1554791253098	1554791253176	78	11	11	1
Q2	b	66	1554791253270	1554791253333	63	12	12	1
Q2	o	79	1554791255661	1554791255724	63	13	13	1
Q2	r	82	1554791255974	1554791256036	62	14	14	1
Q2	a	65	1554791256098	1554791256161	63	15	15	1
Q2	t	84	1554791256208	1554791256270	62	16	16	1
Q2	o	79	1554791256474	1554791256521	47	17	17	1
Q2	r	82	1554791256614	1554791256646	32	18	18	1
Q2	y	89	1554791256708	1554791256771	63	19	19	1
Q2	 	32	1554791256927	1554791256974	47	20	20	1
Q2		8	1554791258349	1554791258474	125	21	21	1
Q2	.	46	1554791258724	1554791258802	78	20	20	-1
Q2	 	32	1554791258911	1554791258974	63	21	21	1
Q2	?	16	1554791259005	1554791259271	266	22	22	1
Q2	E	69	1554791259240	1554791259271	31	22	22	0
Q2	n	78	1554791260333	1554791260396	63	23	23	1
Q2	j	74	1554791260552	1554791260615	63	24	24	1
Q2	o	79	1554791260740	1554791260818	78	25	25	1
Q2	y	89	1554791260974	1554791261036	62	26	26	1
Q2	e	69	1554791261177	1554791261240	63	27	27	1
Q2	d	68	1554791261333	1554791261396	63	28	28	1
Q2	 	32	1554791261412	1554791261474	62	29	29	1
Q2	l	76	1554791261631	1554791261693	62	30	30	1
Q2	e	69	1554791261771	1554791261865	94	31	31	1
Q2	a	65	1554791262021	1554791262146	125	32	32	1
Q2	r	82	1554791262318	1554791262396	78	33	33	1
Q2	n	78	1554791262646	1554791262709	63	34	34	1
Q2	i	73	1554791262849	1554791262896	47	35	35	1
Q2	n	78	1554791262990	1554791263052	62	36	36	1
Q2	g	71	1554791263037	1554791263052	15	37	37	1
Q2	 	32	1554791263177	1554791263224	47	38	38	1
Q2	p	80	1554791263381	1554791263443	62	39	39	1
Q2	r	82	1554791263459	1554791263537	78	40	40	1
Q2	a	65	1554791263709	1554791263787	78	41	41	1
Q2	t	84	1554791263881	1554791263927	46	42	42	1
Q2	c	67	1554791264006	1554791264068	62	43	43	1
Q2	i	73	1554791264115	1554791264177	62	44	44	1
Q2	a	65	1554791264287	1554791264350	63	45	45	1
Q2	l	76	1554791264412	1554791264459	47	46	46	1
Q2	 	32	1554791264615	1554791264662	47	47	47	1
Q2		8	1554791265037	1554791265084	47	48	48	1
Q2		8	1554791265225	1554791265271	46	47	47	-1
Q2		8	1554791265381	1554791265443	62	46	46	-1
Q2		8	1554791265553	1554791265615	62	45	45	-1
Q2		8	1554791265709	1554791265772	63	44	44	-1
Q2		8	1554791265912	1554791266006	94	43	43	-1
Q2	c	67	1554791266350	1554791266412	62	42	42	-1
Q2	t	84	1554791266522	1554791266594	72	43	43	1
Q2	i	73	1554791266719	1554791266781	62	44	44	1
Q2	a	65	1554791266828	1554791266891	63	45	45	1
Q2	l	76	1554791266984	1554791267000	16	46	46	1
Q2		8	1554791267266	1554791267344	78	47	47	1
Q2	c	67	1554791267375	1554791267437	62	46	46	-1
Q2	a	65	1554791267578	1554791267641	63	47	47	1
Q2	l	76	1554791267656	1554791267719	63	48	48	1
Q2	 	32	1554791267859	1554791267922	63	49	49	1
Q2		8	1554791268203	1554791268281	78	50	50	1
Q2		8	1554791268391	1554791268438	47	49	49	-1
Q2		8	1554791268531	1554791268594	63	48	48	-1
Q2		8	1554791268672	1554791268719	47	47	47	-1
Q2		8	1554791268812	1554791268891	79	46	46	-1
Q2	c	67	1554791269063	1554791269141	78	45	45	-1
Q2	a	65	1554791269328	1554791269391	63	46	46	1
Q2	l	76	1554791269437	1554791269516	79	47	47	1
