90
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q4	?	16	1554791294315	1554791298237	3922	0	0	0
Q4	?	16	1554791294815	1554791298237	3422	0	0	0
Q4	?	16	1554791294862	1554791298237	3375	0	0	0
Q4	?	16	1554791294893	1554791298237	3344	0	0	0
Q4	?	16	1554791294924	1554791298237	3313	0	0	0
Q4	?	16	1554791294956	1554791298237	3281	0	0	0
Q4	?	16	1554791294987	1554791298237	3250	0	0	0
Q4	?	16	1554791295018	1554791298237	3219	0	0	0
Q4	?	16	1554791295049	1554791298237	3188	0	0	0
Q4	?	16	1554791295081	1554791298237	3156	0	0	0
Q4	?	16	1554791295112	1554791298237	3125	0	0	0
Q4	?	16	1554791295159	1554791298237	3078	0	0	0
Q4	?	16	1554791295190	1554791298237	3047	0	0	0
Q4	?	16	1554791295221	1554791298237	3016	0	0	0
Q4	?	16	1554791295253	1554791298237	2984	0	0	0
Q4	?	16	1554791295284	1554791298237	2953	0	0	0
Q4	?	16	1554791295315	1554791298237	2922	0	0	0
Q4	?	16	1554791295346	1554791298237	2891	0	0	0
Q4	?	16	1554791295378	1554791298237	2859	0	0	0
Q4	?	16	1554791295424	1554791298237	2813	0	0	0
Q4	?	16	1554791295456	1554791298237	2781	0	0	0
Q4	?	16	1554791295487	1554791298237	2750	0	0	0
Q4	?	16	1554791295518	1554791298237	2719	0	0	0
Q4	?	16	1554791295549	1554791298237	2688	0	0	0
Q4	?	16	1554791295581	1554791298237	2656	0	0	0
Q4	?	16	1554791295612	1554791298237	2625	0	0	0
Q4	?	16	1554791295643	1554791298237	2594	0	0	0
Q4	?	16	1554791295674	1554791298237	2563	0	0	0
Q4	?	16	1554791295721	1554791298237	2516	0	0	0
Q4	?	16	1554791295753	1554791298237	2484	0	0	0
Q4	?	16	1554791295784	1554791298237	2453	0	0	0
Q4	?	16	1554791295815	1554791298237	2422	0	0	0
Q4	?	16	1554791295846	1554791298237	2391	0	0	0
Q4	?	16	1554791295877	1554791298237	2360	0	0	0
Q4	?	16	1554791295909	1554791298237	2328	0	0	0
Q4	?	16	1554791295940	1554791298237	2297	0	0	0
Q4	?	16	1554791295971	1554791298237	2266	0	0	0
Q4	?	16	1554791296018	1554791298237	2219	0	0	0
Q4	?	16	1554791296049	1554791298237	2188	0	0	0
Q4	?	16	1554791296081	1554791298237	2156	0	0	0
Q4	?	16	1554791296112	1554791298237	2125	0	0	0
Q4	?	16	1554791296143	1554791298237	2094	0	0	0
Q4	?	16	1554791296174	1554791298237	2063	0	0	0
Q4	?	16	1554791296206	1554791298237	2031	0	0	0
Q4	?	16	1554791296237	1554791298237	2000	0	0	0
Q4	?	16	1554791296268	1554791298237	1969	0	0	0
Q4	?	16	1554791296315	1554791298237	1922	0	0	0
Q4	?	16	1554791296346	1554791298237	1891	0	0	0
