90
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q3	?	16	1554791286267	1554791286814	547	0	0	0
Q3	E	69	1554791286736	1554791286814	78	0	0	0
Q3	v	86	1554791286986	1554791287048	62	1	1	1
Q3	e	69	1554791287127	1554791287189	62	2	2	1
Q3	r	82	1554791287283	1554791287345	62	3	3	1
Q3	y	89	1554791287377	1554791287423	46	4	4	1
Q3	o	79	1554791287548	1554791287611	63	5	5	1
Q3	n	78	1554791287752	1554791287814	62	6	6	1
Q3	e	69	1554791287814	1554791287861	47	7	7	1
Q3	 	32	1554791287955	1554791288002	47	8	8	1
Q3	d	68	1554791288064	1554791288127	63	9	9	1
Q3	o	79	1554791288221	1554791288283	62	10	10	1
Q3	e	69	1554791288314	1554791288392	78	11	11	1
Q3	s	83	1554791288502	1554791288596	94	12	12	1
Q3	 	32	1554791288627	1554791288674	47	13	13	1
Q3	e	69	1554791288752	1554791288830	78	14	14	1
Q3	v	86	1554791288877	1554791288939	62	15	15	1
Q3	e	69	1554791288955	1554791289033	78	16	16	1
Q3	r	82	1554791289127	1554791289174	47	17	17	1
Q3	y	89	1554791289174	1554791289236	62	18	18	1
Q3	t	84	1554791289393	1554791289424	31	19	19	1
Q3	h	72	1554791289455	1554791289502	47	20	20	1
Q3	i	73	1554791289611	1554791289674	63	21	21	1
Q3	n	78	1554791289768	1554791289830	62	22	22	1
Q3	g	71	1554791289846	1554791289877	31	23	23	1
Q3	.	46	1554791290002	1554791290080	78	24	24	1
Q3	 	32	1554791290205	1554791290252	47	25	25	1
Final Text:Everyone does everything. 

::::::::::::::::::::::::::::::::::::::: 
