91
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q9	?	16	1554788172246	1554788172355	109	0	0	0
Q9	T	84	1554788172324	1554788172355	31	0	0	0
Q9	w	87	1554788172605	1554788172668	63	1	1	1
Q9	e	69	1554788173558	1554788173637	79	2	2	1
Q9	n	78	1554788173668	1554788173715	47	3	3	1
Q9	t	84	1554788173887	1554788173965	78	4	4	1
Q9	y	89	1554788174105	1554788174152	47	5	5	1
Q9	 	32	1554788174465	1554788174512	47	6	6	1
Q9	f	70	1554788174996	1554788175074	78	7	7	1
Q9	i	73	1554788175106	1554788175168	62	8	8	1
Q9	v	86	1554788175559	1554788175590	31	9	9	1
Q9	 	32	1554788175809	1554788175856	47	10	10	1
Q9	u	85	1554788176559	1554788176621	62	11	11	1
Q9		8	1554788177684	1554788177715	31	12	12	1
Q9		8	1554788177809	1554788177856	47	11	11	-1
Q9	e	69	1554788177950	1554788177997	47	10	10	-1
Q9	 	32	1554788178325	1554788178372	47	11	11	1
Q9	u	85	1554788178668	1554788178747	79	12	12	1
Q9	n	78	1554788178872	1554788178950	78	13	13	1
Q9	i	73	1554788179090	1554788179106	16	14	14	1
Q9	b	66	1554788180340	1554788180403	63	15	15	1
Q9	e	69	1554788180840	1554788180903	63	16	16	1
Q9	r	82	1554788181028	1554788181075	47	17	17	1
Q9		8	1554788181528	1554788181575	47	18	18	1
Q9		8	1554788181856	1554788181919	63	17	17	-1
Q9		8	1554788182028	1554788182075	47	16	16	-1
Q9	v	86	1554788182794	1554788182872	78	15	15	-1
Q9	e	69	1554788182934	1554788182981	47	16	16	1
Q9	r	82	1554788183091	1554788183122	31	17	17	1
Q9	s	83	1554788183278	1554788183372	94	18	18	1
Q9	i	73	1554788184310	1554788184372	62	19	19	1
Q9	t	84	1554788184544	1554788184638	94	20	20	1
Q9	i	73	1554788184700	1554788184763	63	21	21	1
Q9	e	69	1554788185044	1554788185107	63	22	22	1
Q9	s	83	1554788185279	1554788185388	109	23	23	1
Q9	 	32	1554788186107	1554788186185	78	24	24	1
Q9	h	72	1554788186404	1554788186482	78	25	25	1
Q9	s	83	1554788186482	1554788186560	78	26	26	1
Q9	v	86	1554788186654	1554788186716	62	27	27	1
Q9		8	1554788187216	1554788187279	63	28	28	1
Q9	a	65	1554788187466	1554788187575	109	27	27	-1
Q9		8	1554788187716	1554788187779	63	28	28	1
Q9		8	1554788187872	1554788187935	63	27	27	-1
Q9	a	65	1554788187935	1554788188013	78	26	26	-1
Q9	v	86	1554788188419	1554788188482	63	27	27	1
Q9	e	69	1554788188544	1554788188607	63	28	28	1
Q9	 	32	1554788188669	1554788188732	63	29	29	1
Q9	j	74	1554788188919	1554788188982	63	30	30	1
Q9	o	79	1554788189091	1554788189154	63	31	31	1
Q9	i	73	1554788189248	1554788189310	62	32	32	1
Q9	n	78	1554788189451	1554788189498	47	33	33	1
Q9	e	69	1554788189560	1554788189607	47	34	34	1
Q9	d	68	1554788189732	1554788189810	78	35	35	1
Q9	 	32	1554788189857	1554788189904	47	36	36	1
Q9	f	70	1554788190717	1554788190810	93	37	37	1
Q9	o	79	1554788190826	1554788190904	78	38	38	1
Q9	r	82	1554788190951	1554788190998	47	39	39	1
Q9	c	67	1554788191139	1554788191232	93	40	40	1
Q9	e	69	1554788191357	1554788191467	110	41	41	1
Q9	s	83	1554788192217	1554788192295	78	42	42	1
Q9	 	32	1554788192389	1554788192436	47	43	43	1
Q9	t	84	1554788192654	1554788192732	78	44	44	1
Q9	o	79	1554788192842	1554788192904	62	45	45	1
Q9	 	32	1554788193061	1554788193123	62	46	46	1
Q9	p	80	1554788193873	1554788193936	63	47	47	1
Q9	r	82	1554788194123	1554788194186	63	48	48	1
Q9	o	79	1554788194233	1554788194295	62	49	49	1
Q9	m	77	1554788194420	1554788194483	63	50	50	1
Q9	o	79	1554788194623	1554788194686	63	51	51	1
Q9	t	84	1554788194780	1554788194936	156	52	52	1
Q9	 	32	1554788195405	1554788195467	62	53	53	1
Q9	p	80	1554788195826	1554788195904	78	54	54	1
Q9	h	72	1554788196186	1554788196248	62	55	55	1
Q9	y	89	1554788196389	1554788196436	47	56	56	1
Q9	?	37	1554788199077	1554788199155	78	57	57	1
Q9	?	37	1554788199249	1554788199311	62	56	57	0
Q9	?	37	1554788199405	1554788199468	63	55	57	0
Q9	?	37	1554788199561	1554788199608	47	54	57	0
Q9	?	37	1554788199702	1554788199733	31	53	57	0
Q9	?	39	1554788200093	1554788200249	156	52	57	0
Q9	e	69	1554788200343	1554788200405	62	53	57	0
Q9	?	39	1554788200483	1554788200561	78	54	58	1
Q9	?	39	1554788200671	1554788200702	31	55	58	0
Q9	?	39	1554788200811	1554788200874	63	56	58	0
Q9	?	39	1554788200952	1554788201030	78	57	58	0
Q9	?	39	1554788201311	1554788201358	47	58	58	0
Q9	s	83	1554788202169	1554788202240	71	58	58	0
Q9	i	73	1554788202304	1554788202369	65	59	59	1
Q9	c	67	1554788202456	1554788202520	64	60	60	1
Q9	a	65	1554788202665	1554788202744	79	61	61	1
Q9	l	76	1554788202784	1554788202824	40	62	62	1
Q9	l	76	1554788202888	1554788202944	56	63	63	1
Q9	y	89	1554788203160	1554788203224	64	64	64	1
Q9	 	32	1554788204163	1554788204226	63	65	65	1
Q9	a	65	1554788204523	1554788204632	109	66	66	1
Q9	n	78	1554788204663	1554788204726	63	67	67	1
Q9	d	68	1554788204757	1554788204851	94	68	68	1
Q9	 	32	1554788204867	1554788204913	46	69	69	1
Q9	n	78	1554788205148	1554788205210	62	70	70	1
Q9		8	1554788205476	1554788205539	63	71	71	1
Q9	m	77	1554788205742	1554788205804	62	70	70	-1
Q9	e	69	1554788205835	1554788205914	79	71	71	1
Q9	n	78	1554788205992	1554788206023	31	72	72	1
Q9	t	84	1554788206195	1554788206273	78	73	73	1
Q9	a	65	1554788206320	1554788206398	78	74	74	1
Q9	l	76	1554788206507	1554788206570	63	75	75	1
Q9	l	76	1554788206664	1554788206726	62	76	76	1
Q9	y	89	1554788206882	1554788206960	78	77	77	1
Q9	 	32	1554788207101	1554788207164	63	78	78	1
Q9	h	72	1554788208039	1554788208101	62	79	79	1
Q9	e	69	1554788208164	1554788208211	47	80	80	1
Q9	a	65	1554788208351	1554788208430	79	81	81	1
Q9	l	76	1554788208476	1554788208523	47	82	82	1
Q9	t	84	1554788208726	1554788208789	63	83	83	1
Q9	h	72	1554788208851	1554788208883	32	84	84	1
Q9	y	89	1554788209008	1554788209070	62	85	85	1
Q9	 	32	1554788209211	1554788209273	62	86	86	1
Q9	l	76	1554788209789	1554788209836	47	87	87	1
Q9	i	73	1554788209945	1554788210008	63	88	88	1
Q9	f	70	1554788210149	1554788210196	47	89	89	1
Q9	e	69	1554788210336	1554788210383	47	90	90	1
Q9	s	83	1554788210524	1554788210586	62	91	91	1
Q9	t	84	1554788210742	1554788210805	63	92	92	1
Q9	y	89	1554788210961	1554788211008	47	93	93	1
Q9	l	76	1554788212446	1554788212493	47	94	94	1
Q9	e	69	1554788212540	1554788212618	78	95	95	1
Q9	s	83	1554788213227	1554788213290	63	96	96	1
Q9	 	32	1554788213383	1554788213446	63	97	97	1
Q9	f	70	1554788213727	1554788213774	47	98	98	1
Q9	o	79	1554788213883	1554788213946	63	99	99	1
Q9	r	82	1554788213930	1554788213946	16	100	100	1
Q9	 	32	1554788214149	1554788214227	78	101	101	1
Q9	t	84	1554788214243	1554788214306	63	102	102	1
Q9	h	72	1554788214384	1554788214462	78	103	103	1
Q9	e	69	1554788214524	1554788214618	94	104	104	1
Q9	i	73	1554788214665	1554788214759	94	105	105	1
Q9	r	82	1554788214806	1554788214884	78	106	106	1
Q9	 	32	1554788215587	1554788215665	78	107	107	1
Q9	s	83	1554788215915	1554788215993	78	108	108	1
Q9	t	84	1554788216103	1554788216181	78	109	109	1
Q9	a	65	1554788216196	1554788216274	78	110	110	1
Q9	f	70	1554788216353	1554788216415	62	111	111	1
Q9	f	70	1554788216478	1554788216524	46	112	112	1
Q9	 	32	1554788216681	1554788216774	93	113	113	1
Q9	a	65	1554788216790	1554788216853	63	114	114	1
Q9	n	78	1554788217071	1554788217118	47	115	115	1
Q9	d	68	1554788217196	1554788217274	78	116	116	1
Q9	 	32	1554788217306	1554788217384	78	117	117	1
Q9	s	83	1554788217446	1554788217540	94	118	118	1
Q9	t	84	1554788217681	1554788217759	78	119	119	1
Q9	u	85	1554788217899	1554788217962	63	120	120	1
Q9	d	68	1554788218025	1554788218118	93	121	121	1
Q9	n	78	1554788218181	1554788218228	47	122	122	1
Q9	e	69	1554788218243	1554788218290	47	123	123	1
Q9	t	84	1554788218431	1554788218493	62	124	124	1
Q9	s	83	1554788218587	1554788218650	63	125	125	1
Q9	 	32	1554788218759	1554788218821	62	126	126	1
Q9	a	65	1554788219025	1554788219103	78	127	127	1
Q9		8	1554788219806	1554788219853	47	128	128	1
Q9	u	85	1554788220103	1554788220165	62	127	127	-1
Q9	n	78	1554788220290	1554788220322	32	128	128	1
Q9	d	68	1554788220415	1554788220478	63	129	129	1
Q9	e	69	1554788220603	1554788220650	47	130	130	1
Q9	r	82	1554788220947	1554788221040	93	131	131	1
Q9	 	32	1554788221165	1554788221228	63	132	132	1
Q9	t	84	1554788221369	1554788221447	78	133	133	1
Q9	h	72	1554788221572	1554788221650	78	134	134	1
Q9	 	32	1554788221900	1554788221978	78	135	135	1
Q9		8	1554788222478	1554788222588	110	136	136	1
Q9	e	69	1554788222728	1554788222791	63	135	135	-1
Q9	 	32	1554788222916	1554788222978	62	136	136	1
Q9	f	70	1554788223244	1554788223307	63	137	137	1
Q9	i	73	1554788223369	1554788223416	47	138	138	1
Q9	r	82	1554788223494	1554788223557	63	139	139	1
Q9	m	77	1554788223604	1554788223666	62	140	140	1
Q9	l	76	1554788223822	1554788223869	47	141	141	1
Q9	y	89	1554788224072	1554788224119	47	142	142	1
Q9	 	32	1554788224308	1554788224355	47	143	143	1
Q9	f	70	1554788224730	1554788224808	78	144	144	1
Q9	r	82	1554788225011	1554788225089	78	145	145	1
Q9	e	69	1554788225214	1554788225261	47	146	146	1
Q9	s	83	1554788225386	1554788225449	63	147	147	1
Q9		8	1554788229824	1554788229871	47	148	148	1
Q9		8	1554788230215	1554788230246	31	147	147	-1
Q9		8	1554788230356	1554788230387	31	146	146	-1
Q9		8	1554788230809	1554788230871	62	145	145	-1
Q9	m	77	1554788231090	1554788231168	78	144	144	-1
Q9	i	73	1554788231278	1554788231325	47	145	145	1
Q9	n	78	1554788231434	1554788231496	62	146	146	1
Q9	t	84	1554788231715	1554788231793	78	147	147	1
Q9	d	68	1554788231996	1554788232074	78	148	148	1
Q9	 	32	1554788232199	1554788232262	63	149	149	1
Q9	a	65	1554788232684	1554788232731	47	150	150	1
Q9	u	85	1554788232840	1554788232887	47	151	151	1
Q9	s	83	1554788232997	1554788233059	62	152	152	1
Q9	t	84	1554788233168	1554788233278	110	153	153	1
Q9	r	82	1554788233372	1554788233418	46	154	154	1
Q9	a	65	1554788233497	1554788233590	93	155	155	1
Q9	l	76	1554788234075	1554788234137	62	156	156	1
Q9	i	73	1554788234262	1554788234309	47	157	157	1
Q9	a	65	1554788234387	1554788234466	79	158	158	1
Q9	n	78	1554788234528	1554788234591	63	159	159	1
Q9	 	32	1554788235216	1554788235278	62	160	160	1
Q9	h	72	1554788235481	1554788235544	63	161	161	1
Q9	e	69	1554788235559	1554788235622	63	162	162	1
Q9	a	65	1554788235763	1554788235841	78	163	163	1
Q9	l	76	1554788235903	1554788235966	63	164	164	1
Q9	t	84	1554788236122	1554788236184	62	165	165	1
Q9	h	72	1554788236278	1554788236309	31	166	166	1
Q9	 	32	1554788236466	1554788236513	47	167	167	1
Q9	p	80	1554788237075	1554788237138	63	168	168	1
Q9	r	82	1554788237216	1554788237310	94	169	169	1
Q9	o	79	1554788237372	1554788237403	31	170	170	1
Q9	m	77	1554788237872	1554788237935	63	171	171	1
Q9	o	79	1554788238075	1554788238107	32	172	172	1
Q9	t	84	1554788238341	1554788238435	94	173	173	1
Q9	i	73	1554788238482	1554788238528	46	174	174	1
Q9	n	78	1554788238669	1554788238732	63	175	175	1
Q9	g	71	1554788238778	1554788238857	79	176	176	1
Q9	 	32	1554788238950	1554788239013	63	177	177	1
Q9	u	85	1554788239747	1554788239810	63	178	178	1
Q9	n	78	1554788239951	1554788240029	78	179	179	1
Q9	i	73	1554788240154	1554788240201	47	180	180	1
Q9	v	86	1554788240373	1554788240435	62	181	181	1
Q9	e	69	1554788240529	1554788240591	62	182	182	1
Q9	r	82	1554788240669	1554788240716	47	183	183	1
Q9	s	83	1554788241169	1554788241263	94	184	184	1
Q9	i	73	1554788241310	1554788241372	62	185	185	1
Q9	t	84	1554788241451	1554788241529	78	186	186	1
Q9	i	73	1554788241607	1554788241669	62	187	187	1
Q9	e	69	1554788241716	1554788241763	47	188	188	1
Q9	s	83	1554788241888	1554788241982	94	189	189	1
Q9	n	78	1554788242216	1554788242295	79	190	190	1
Q9	e	69	1554788242388	1554788242466	78	191	191	1
Q9		8	1554788243545	1554788243576	31	192	192	1
Q9		8	1554788243685	1554788243732	47	191	191	-1
Q9		8	1554788243826	1554788243888	62	190	190	-1
Q9	s	83	1554788244623	1554788244717	94	189	189	-1
Q9	 	32	1554788244795	1554788244842	47	190	190	1
Q9	n	78	1554788244967	1554788245029	62	191	191	1
Q9	e	69	1554788245045	1554788245138	93	192	192	1
Q9	t	84	1554788245279	1554788245373	94	193	193	1
Q9	o	79	1554788245451	1554788245514	63	194	194	1
Q9	e	69	1554788245576	1554788245670	94	195	195	1
Q9	k	75	1554788245701	1554788245779	78	196	196	1
Q9	r	82	1554788245998	1554788246060	62	197	197	1
Q9		8	1554788248233	1554788248295	62	198	198	1
Q9		8	1554788248389	1554788248451	62	197	197	-1
Q9		8	1554788248545	1554788248592	47	196	196	-1
Q9		8	1554788249139	1554788249186	47	195	195	-1
Q9	w	87	1554788249311	1554788249389	78	194	194	-1
Q9	o	79	1554788249545	1554788249592	47	195	195	1
Q9	r	82	1554788249811	1554788249873	62	196	196	1
Q9	k	75	1554788249998	1554788250061	63	197	197	1
Q9	.	46	1554788252452	1554788252499	47	198	198	1
Q9	 	32	1554788252686	1554788252764	78	199	199	1
Q9	?	16	1554788253218	1554788253358	140	200	200	1
Q9	A	65	1554788253327	1554788253358	31	200	200	0
