91
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q8Timer	f	70	1554790682273	1554790682335	62	0	0	0
Q8Timer	u	85	1554790682382	1554790682460	78	1	1	1
Q8Timer	c	67	1554790682523	1554790682632	109	2	2	1
Q8Timer	k	75	1554790682632	1554790682679	47	3	3	1
Q8Timer	i	73	1554790682773	1554790682804	31	4	4	1
Q8Timer	n	78	1554790682960	1554790683023	63	5	5	1
Q8Timer	g	71	1554790683070	1554790683148	78	6	6	1
Q8Timer	 	32	1554790683226	1554790683288	62	7	7	1
Q8Timer	d	68	1554790683601	1554790683648	47	8	8	1
Q8Timer	y	89	1554790683835	1554790683898	63	9	9	1
Q8Timer	n	78	1554790684101	1554790684164	63	10	10	1
Q8Timer	a	65	1554790684226	1554790684304	78	11	11	1
Q8Timer	m	77	1554790684336	1554790684382	46	12	12	1
Q8Timer	i	73	1554790684492	1554790684586	94	13	13	1
Q8Timer	c	67	1554790684601	1554790684695	94	14	14	1
Q8Timer	s	83	1554790684820	1554790684914	94	15	15	1
Q8Timer		8	1554790686664	1554790687726	1062	16	16	1
Q8Timer		8	1554790687164	1554790687726	562	15	15	-1
Q8Timer		8	1554790687211	1554790687726	515	14	14	-1
Q8Timer		8	1554790687242	1554790687726	484	13	13	-1
Q8Timer		8	1554790687273	1554790687726	453	12	12	-1
Q8Timer		8	1554790687305	1554790687726	421	11	11	-1
Q8Timer		8	1554790687336	1554790687726	390	10	10	-1
Q8Timer		8	1554790687367	1554790687726	359	9	9	-1
Q8Timer		8	1554790687398	1554790687726	328	8	8	-1
Q8Timer		8	1554790687430	1554790687726	296	7	7	-1
Q8Timer		8	1554790687461	1554790687726	265	6	6	-1
Q8Timer		8	1554790687508	1554790687726	218	5	5	-1
Q8Timer		8	1554790687539	1554790687726	187	4	4	-1
Q8Timer		8	1554790687570	1554790687726	156	3	3	-1
Q8Timer		8	1554790687601	1554790687726	125	2	2	-1
Q8Timer		8	1554790687633	1554790687726	93	1	1	-1
Q8Timer		8	1554790687664	1554790687726	62	0	0	-1
Q8Timer		8	1554790687695	1554790687726	31	0	0	0
Q8Timer		8	1554790687726	1554790687726	0	0	0	0
Q8Timer	?	16	1554790695199	1554790695355	156	0	0	0
Q8Timer	I	73	1554790695308	1554790695355	47	0	0	0
Q8Timer	 	32	1554790695496	1554790695558	62	1	1	1
Q8Timer	h	72	1554790695683	1554790695746	63	2	2	1
Q8Timer	a	65	1554790695761	1554790695839	78	3	3	1
Q8Timer	d	68	1554790695964	1554790696027	63	4	4	1
Q8Timer	 	32	1554790696074	1554790696121	47	5	5	1
Q8Timer	n	78	1554790696871	1554790696918	47	6	6	1
Q8Timer	o	79	1554790697136	1554790697214	78	7	7	1
Q8Timer	 	32	1554790697386	1554790697433	47	8	8	1
Q8Timer	p	80	1554790697590	1554790697652	62	9	9	1
Q8Timer	o	79	1554790697761	1554790697824	63	10	10	1
Q8Timer	s	83	1554790697808	1554790697824	16	11	11	1
Q8Timer	i	73	1554790698136	1554790698183	47	12	12	1
Q8Timer	t	84	1554790698293	1554790698355	62	13	13	1
Q8Timer	v	86	1554790698558	1554790698621	63	14	14	1
Q8Timer	e	69	1554790698668	1554790698746	78	15	15	1
