91
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q2	T	84	1554791350354	1554791350417	63	0	0	0
Q2	H	72	1554791350604	1554791350667	63	1	1	1
Q2	E	69	1554791350917	1554791350979	62	2	2	1
Q2	 	32	1554791351214	1554791351276	62	3	3	1
Q2	T	84	1554791354480	1554791354558	78	4	4	1
Q2	H	72	1554791354605	1554791354683	78	5	5	1
Q2	E	69	1554791354745	1554791354839	94	6	6	1
Q2	R	82	1554791355370	1554791355448	78	7	7	1
Q2	M	77	1554791355511	1554791355558	47	8	8	1
Q2	O	79	1554791355692	1554791355770	78	9	9	1
Q2	D	68	1554791355926	1554791356004	78	10	10	1
Q2	Y	89	1554791356161	1554791356192	31	11	11	1
Q2	N	78	1554791356348	1554791356395	47	12	12	1
Q2	A	65	1554791356426	1554791356551	125	13	13	1
Q2	M	77	1554791356582	1554791356629	47	14	14	1
Q2	I	73	1554791356739	1554791356817	78	15	15	1
Q2	C	67	1554791356879	1554791357004	125	16	16	1
Q2	S	83	1554791357051	1554791357208	157	17	17	1
Q2	 	32	1554791357223	1554791357270	47	18	18	1
Q2	C	67	1554791357411	1554791357520	109	19	19	1
Q2	L	76	1554791357567	1554791357645	78	20	20	1
Q2	A	65	1554791357692	1554791357770	78	21	21	1
Q2	S	83	1554791357880	1554791357926	46	22	22	1
Q2	S	83	1554791358020	1554791358051	31	23	23	1
Q2	 	32	1554791358176	1554791358223	47	24	24	1
Q2	S	83	1554791358505	1554791358630	125	25	25	1
Q2		8	1554791359395	1554791359458	63	26	26	1
Q2	I	73	1554791359895	1554791359942	47	25	25	-1
Q2	S	83	1554791360020	1554791360114	94	26	26	1
Q2	 	32	1554791360177	1554791360255	78	27	27	1
Q2	T	84	1554791360364	1554791360474	110	28	28	1
Q2	H	72	1554791360505	1554791360552	47	29	29	1
Q2	E	69	1554791360614	1554791360724	110	30	30	1
Q2	 	32	1554791360755	1554791360817	62	31	31	1
Q2	B	66	1554791360942	1554791361036	94	32	32	1
Q2	E	69	1554791361005	1554791361036	31	33	33	1
Q2	S	83	1554791361208	1554791361286	78	34	34	1
Q2	T	84	1554791361349	1554791361411	62	35	35	1
Q2	 	32	1554791361614	1554791361677	63	36	36	1
Q2	C	67	1554791362333	1554791362411	78	37	37	1
Q2	L	76	1554791362442	1554791362521	79	38	38	1
Q2	A	65	1554791362567	1554791362614	47	39	39	1
Q2	S	83	1554791362740	1554791362786	46	40	40	1
Q2	S	83	1554791362896	1554791362943	47	41	41	1
