91
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q1	?	16	1554791198828	1554791199906	1078	0	0	0
Q1	?	16	1554791199328	1554791199906	578	0	0	0
Q1	?	16	1554791199375	1554791199906	531	0	0	0
Q1	?	16	1554791199406	1554791199906	500	0	0	0
Q1	?	16	1554791199437	1554791199906	469	0	0	0
Q1	?	16	1554791199469	1554791199906	437	0	0	0
Q1	?	16	1554791199500	1554791199906	406	0	0	0
Q1	?	16	1554791199531	1554791199906	375	0	0	0
Q1	?	16	1554791199562	1554791199906	344	0	0	0
Q1	?	16	1554791199593	1554791199906	313	0	0	0
Q1	?	16	1554791199625	1554791199906	281	0	0	0
Q1	?	16	1554791199672	1554791199906	234	0	0	0
Q1	?	16	1554791199703	1554791199906	203	0	0	0
Q1	?	16	1554791199734	1554791199906	172	0	0	0
Q1	?	16	1554791199765	1554791199906	141	0	0	0
Q1	?	16	1554791199797	1554791199906	109	0	0	0
Q1	?	16	1554791199828	1554791199906	78	0	0	0
Q1	?	16	1554791199859	1554791199906	47	0	0	0
Q1	?	16	1554791199890	1554791199906	16	0	0	0
Q1	?	16	1554791200328	1554791200609	281	0	0	0
Q1	o	79	1554791200563	1554791200609	46	0	0	0
Q1	N	78	1554791200797	1554791200875	78	1	1	1
Q1	E	69	1554791200953	1554791201063	110	2	2	1
Q1	 	32	1554791201078	1554791201141	63	3	3	1
Q1	O	79	1554791201281	1554791201344	63	4	4	1
Q1	F	70	1554791201375	1554791201469	94	5	5	1
Q1	 	32	1554791201516	1554791201594	78	6	6	1
Q1	T	84	1554791201703	1554791201797	94	7	7	1
Q1	H	72	1554791201813	1554791201891	78	8	8	1
Q1	E	69	1554791201922	1554791202047	125	9	9	1
Q1	 	32	1554791202031	1554791202047	16	10	10	1
Q1	B	66	1554791202219	1554791202313	94	11	11	1
Q1	E	69	1554791202250	1554791202313	63	12	12	1
Q1	S	83	1554791202422	1554791202531	109	13	13	1
Q1	T	84	1554791202531	1554791202531	0	14	14	1
Q1	 	32	1554791202766	1554791202813	47	15	15	1
Q1	R	82	1554791203016	1554791203063	47	16	16	1
Q1	A	65	1554791203203	1554791203328	125	17	17	1
Q1		8	1554791204204	1554791204251	47	18	18	1
Q1	N	78	1554791205110	1554791205157	47	17	17	-1
Q1	K	75	1554791205313	1554791205360	47	18	18	1
Q1	E	69	1554791205422	1554791205485	63	19	19	1
Q1	D	68	1554791205688	1554791205797	109	20	20	1
Q1	 	32	1554791205813	1554791205875	62	21	21	1
Q1	U	85	1554791206110	1554791206173	63	22	22	1
Q1	N	78	1554791206298	1554791206376	78	23	23	1
Q1	I	73	1554791206469	1554791206532	63	24	24	1
Q1	V	86	1554791207001	1554791207048	47	25	25	1
Q1	E	69	1554791207110	1554791207188	78	26	26	1
Q1	R	82	1554791207266	1554791207360	94	27	27	1
Q1	S	83	1554791207782	1554791207876	94	28	28	1
Q1	I	73	1554791207891	1554791207954	63	29	29	1
Q1	T	84	1554791208173	1554791208251	78	30	30	1
Q1	E	69	1554791208251	1554791208329	78	31	31	1
Q1		8	1554791209876	1554791209923	47	32	32	1
Q1		8	1554791210032	1554791210110	78	31	31	-1
Q1		8	1554791210189	1554791210251	62	30	30	-1
Q1		8	1554791210548	1554791210595	47	29	29	-1
Q1		8	1554791211111	1554791211158	47	28	28	-1
Q1	R	82	1554791212095	1554791212158	63	27	27	-1
Q1	S	83	1554791212314	1554791212423	109	28	28	1
Q1	I	73	1554791212439	1554791212486	47	29	29	1
Q1	T	84	1554791212673	1554791212736	63	30	30	1
Q1	I	73	1554791212908	1554791212970	62	31	31	1
Q1	E	69	1554791212986	1554791213064	78	32	32	1
Q1	S	83	1554791213158	1554791213252	94	33	33	1
Q1	 	32	1554791213236	1554791213252	16	34	34	1
Q1	I	73	1554791213439	1554791213502	63	35	35	1
Q1	N	78	1554791213627	1554791213673	46	36	36	1
Q1	 	32	1554791213783	1554791213830	47	37	37	1
Q1	M	77	1554791213955	1554791214017	62	38	38	1
Q1	E	69	1554791214048	1554791214127	79	39	39	1
Q1	L	76	1554791214158	1554791214220	62	40	40	1
Q1	B	66	1554791214408	1554791214470	62	41	41	1
Q1	O	79	1554791214611	1554791214673	62	42	42	1
Q1	U	85	1554791214783	1554791214845	62	43	43	1
Q1	R	82	1554791214876	1554791214955	79	44	44	1
Q1	N	78	1554791215002	1554791215048	46	45	45	1
Q1	E	69	1554791215096	1554791215174	78	46	46	1
Q1	?	37	1554791219206	1554791221065	1859	47	47	1
Q1	?	37	1554791219721	1554791221065	1344	46	47	0
