91
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q6	?	16	1554788766912	1554788767224	312	0	0	0
Q6	T	84	1554788767177	1554788767224	47	0	0	0
Q6		8	1554788768521	1554788768584	63	1	1	1
Q6	?	16	1554788768678	1554788768834	156	0	0	-1
Q6	?	16	1554788769068	1554788769381	313	0	0	0
Q6	A	65	1554788769287	1554788769381	94	0	0	0
Q6	l	76	1554788771037	1554788771115	78	1	1	1
Q6	t	84	1554788771459	1554788771553	94	2	2	1
Q6	h	72	1554788771615	1554788771662	47	3	3	1
Q6	o	79	1554788772209	1554788772256	47	4	4	1
Q6	u	85	1554788772412	1554788772475	63	5	5	1
Q6	g	71	1554788772631	1554788772725	94	6	6	1
Q6	h	72	1554788772772	1554788772819	47	7	7	1
Q6	 	32	1554788773147	1554788773209	62	8	8	1
Q6	t	84	1554788773303	1554788773366	63	9	9	1
Q6	h	72	1554788773475	1554788773538	63	10	10	1
Q6	e	69	1554788773678	1554788773725	47	11	11	1
Q6	 	32	1554788773788	1554788773866	78	12	12	1
Q6	u	85	1554788774053	1554788774131	78	13	13	1
Q6	n	78	1554788774288	1554788774366	78	14	14	1
Q6	i	73	1554788774491	1554788774569	78	15	15	1
Q6	v	86	1554788774787	1554788774866	79	16	16	1
Q6	e	69	1554788774959	1554788775037	78	17	17	1
Q6	r	82	1554788775131	1554788775194	63	18	18	1
Q6	s	83	1554788775741	1554788775850	109	19	19	1
Q6	i	73	1554788775897	1554788775959	62	20	20	1
Q6	t	84	1554788776038	1554788776116	78	21	21	1
Q6	y	89	1554788776178	1554788776225	47	22	22	1
Q6	 	32	1554788776381	1554788776460	79	23	23	1
Q6	p	80	1554788776803	1554788776881	78	24	24	1
Q6	r	82	1554788776975	1554788777053	78	25	25	1
Q6	o	79	1554788777116	1554788777163	47	26	26	1
Q6	v	86	1554788777413	1554788777475	62	27	27	1
Q6	i	73	1554788777616	1554788777679	63	28	28	1
Q6	d	68	1554788777772	1554788777850	78	29	29	1
Q6	e	69	1554788777944	1554788777991	47	30	30	1
Q6	s	83	1554788778132	1554788778210	78	31	31	1
Q6	 	32	1554788778288	1554788778366	78	32	32	1
Q6	 	32	1554788779273	1554788779335	62	33	33	1
Q6	o	79	1554788779866	1554788779944	78	34	34	1
Q6		8	1554788780413	1554788780491	78	35	35	1
Q6	l	76	1554788783492	1554788783538	46	34	34	-1
Q6	o	79	1554788783663	1554788783742	79	35	35	1
Q6	t	84	1554788783804	1554788783898	94	36	36	1
Q6	 	32	1554788783992	1554788784070	78	37	37	1
Q6	o	79	1554788784242	1554788784335	93	38	38	1
Q6	f	70	1554788784351	1554788784413	62	39	39	1
Q6	 	32	1554788784538	1554788784617	79	40	40	1
Q6	c	67	1554788784773	1554788784882	109	41	41	1
Q6	o	79	1554788784929	1554788784992	63	42	42	1
Q6	u	85	1554788785195	1554788785257	62	43	43	1
Q6	n	78	1554788785461	1554788785492	31	44	44	1
Q6	s	83	1554788785601	1554788785695	94	45	45	1
Q6	e	69	1554788785804	1554788785867	63	46	46	1
Q6	l	76	1554788785914	1554788785992	78	47	47	1
Q6	i	73	1554788786117	1554788786179	62	48	48	1
Q6	n	78	1554788786320	1554788786414	94	49	49	1
Q6	g	71	1554788786476	1554788786570	94	50	50	1
Q6	 	32	1554788786632	1554788786711	79	51	51	1
Q6	a	65	1554788786867	1554788786961	94	52	52	1
Q6	n	78	1554788786992	1554788787086	94	53	53	1
Q6	f	70	1554788787117	1554788787226	109	54	54	1
Q6		8	1554788787961	1554788788023	62	55	55	1
Q6		8	1554788788133	1554788788195	62	54	54	-1
Q6		8	1554788788289	1554788788351	62	53	53	-1
Q6		8	1554788788429	1554788788492	63	52	52	-1
Q6	 	32	1554788788961	1554788789039	78	51	51	-1
Q6	o	79	1554788789195	1554788789273	78	52	52	1
Q6	p	80	1554788789367	1554788789476	109	53	53	1
Q6	t	84	1554788789539	1554788789633	94	54	54	1
Q6	i	73	1554788789680	1554788789742	62	55	55	1
Q6	o	79	1554788789851	1554788789914	63	56	56	1
Q6	n	78	1554788790055	1554788790101	46	57	57	1
Q6	s	83	1554788790180	1554788790305	125	58	58	1
Q6	 	32	1554788790930	1554788791008	78	59	59	1
Q6	,	44	1554788791086	1554788791133	47	60	60	1
Q6	 	32	1554788791305	1554788791367	62	61	61	1
Q6	t	84	1554788791555	1554788791617	62	62	62	1
Q6	h	72	1554788791680	1554788791742	62	63	63	1
Q6	e	69	1554788791836	1554788791898	62	64	64	1
Q6	 	32	1554788791961	1554788792008	47	65	65	1
Q6	u	85	1554788792211	1554788792258	47	66	66	1
Q6	n	78	1554788792383	1554788792461	78	67	67	1
Q6	i	73	1554788792586	1554788792648	62	68	68	1
Q6	v	86	1554788792867	1554788792898	31	69	69	1
Q6	e	69	1554788792977	1554788793039	62	70	70	1
Q6	r	82	1554788793133	1554788793180	47	71	71	1
Q6	s	83	1554788793320	1554788793414	94	72	72	1
Q6	i	73	1554788793461	1554788793492	31	73	73	1
Q6	t	84	1554788793586	1554788793664	78	74	74	1
Q6	y	89	1554788793727	1554788793774	47	75	75	1
Q6	 	32	1554788793961	1554788794024	63	76	76	1
Q6	s	83	1554788794445	1554788794508	63	77	77	1
Q6	h	72	1554788794586	1554788794649	63	78	78	1
Q6	o	79	1554788794820	1554788794914	94	79	79	1
Q6	i	73	1554788795024	1554788795086	62	80	80	1
Q6	l	76	1554788795211	1554788795305	94	81	81	1
Q6	d	68	1554788795352	1554788795446	94	82	82	1
Q6	 	32	1554788795461	1554788795555	94	83	83	1
Q6	a	65	1554788796899	1554788796993	94	84	84	1
Q6	l	76	1554788797039	1554788797133	94	85	85	1
Q6	s	83	1554788797118	1554788797133	15	86	86	1
Q6	o	79	1554788797243	1554788797305	62	87	87	1
Q6	 	32	1554788797493	1554788797539	46	88	88	1
