96
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q6	?	16	1556603002711	1556603003039	328	0	0	0
Q6	Y	89	1556603002945	1556603003039	94	0	0	0
Q6	e	69	1556603003117	1556603003258	141	1	1	1
Q6	s	83	1556603003273	1556603003383	110	2	2	1
Q6	,	44	1556603004071	1556603004117	46	3	3	1
Q6	 	32	1556603004196	1556603004274	78	4	4	1
Q6	f	70	1556603004508	1556603004586	78	5	5	1
Q6	o	79	1556603004633	1556603004680	47	6	6	1
Q6	r	82	1556603004695	1556603004774	79	7	7	1
Q6	 	32	1556603004789	1556603004852	63	8	8	1
Q6	m	77	1556603004930	1556603005008	78	9	9	1
Q6	e	69	1556603005039	1556603005117	78	10	10	1
Q6	 	32	1556603005149	1556603005196	47	11	11	1
Q6		8	1556603006367	1556603006492	125	12	12	1
Q6		8	1556603006696	1556603006774	78	11	11	-1
Q6		8	1556603006852	1556603006899	47	10	10	-1
Q6		8	1556603006977	1556603007055	78	9	9	-1
Q6		8	1556603007086	1556603007149	63	8	8	-1
Q6		8	1556603007258	1556603007352	94	7	7	-1
Q6		8	1556603007461	1556603007571	110	6	6	-1
Q6	i	73	1556603007961	1556603008039	78	5	5	-1
Q6	n	78	1556603008102	1556603008180	78	6	6	1
Q6	 	32	1556603008352	1556603008399	47	7	7	1
Q6	m	77	1556603008477	1556603008539	62	8	8	1
Q6	y	89	1556603008664	1556603008774	110	9	9	1
Q6	 	32	1556603008774	1556603008852	78	10	10	1
Q6	o	79	1556603009024	1556603009102	78	11	11	1
Q6	p	80	1556603009165	1556603009243	78	12	12	1
Q6	i	73	1556603009352	1556603009430	78	13	13	1
Q6	n	78	1556603009696	1556603009774	78	14	14	1
Q6	i	73	1556603009852	1556603009977	125	15	15	1
Q6	o	79	1556603009946	1556603009977	31	16	16	1
Q6	n	78	1556603010009	1556603010040	31	17	17	1
Q6	,	44	1556603010868	1556603010930	62	18	18	1
Q6	 	32	1556603012055	1556603012118	63	19	19	1
Q6	?	16	1556603012274	1556603012462	188	20	20	1
Q6	I	73	1556603012415	1556603012462	47	20	20	0
Q6	 	32	1556603012477	1556603012493	16	21	21	1
Q6	t	84	1556603012634	1556603012712	78	22	22	1
Q6	h	72	1556603012712	1556603012774	62	23	23	1
Q6	i	73	1556603012837	1556603012931	94	24	24	1
Q6	n	78	1556603012915	1556603012931	16	25	25	1
Q6	k	75	1556603013056	1556603013181	125	26	26	1
Q6	 	32	1556603013196	1556603013274	78	27	27	1
Q6	?	16	1556603013478	1556603013852	374	28	28	1
Q6	U	85	1556603013790	1556603013852	62	28	28	0
Q6	i	73	1556603014071	1556603014134	63	29	29	1
Q6		8	1556603015134	1556603015212	78	30	30	1
Q6	n	78	1556603015587	1556603015681	94	29	29	-1
Q6	i	73	1556603015759	1556603015868	109	30	30	1
Q6	v	86	1556603015962	1556603016041	79	31	31	1
Q6	e	69	1556603016134	1556603016337	203	32	32	1
Q6	r	82	1556603016275	1556603016337	62	33	33	1
Q6	s	83	1556603016587	1556603016744	157	34	34	1
Q6	t	84	1556603016806	1556603016900	94	35	35	1
Q6	i	73	1556603016884	1556603016900	16	36	36	1
Q6		8	1556603017744	1556603017837	93	37	37	1
Q6		8	1556603017900	1556603017978	78	36	36	-1
Q6	t	84	1556603018212	1556603018259	47	35	35	-1
Q6		8	1556603018572	1556603018666	94	36	36	1
Q6	i	73	1556603018822	1556603018900	78	35	35	-1
Q6	t	84	1556603018931	1556603019103	172	36	36	1
Q6	y	89	1556603019056	1556603019103	47	37	37	1
Q6	 	32	1556603019166	1556603019260	94	38	38	1
Q6	s	83	1556603019588	1556603019713	125	39	39	1
Q6	h	72	1556603019728	1556603019760	32	40	40	1
Q6	o	79	1556603019838	1556603019963	125	41	41	1
Q6	u	85	1556603019947	1556603019963	16	42	42	1
Q6	l	76	1556603020103	1556603020213	110	43	43	1
Q6	d	68	1556603020260	1556603020369	109	44	44	1
Q6	 	32	1556603020525	1556603020650	125	45	45	1
Q6	d	68	1556603020947	1556603021041	94	46	46	1
Q6	e	69	1556603021072	1556603021182	110	47	47	1
Q6	f	70	1556603021416	1556603021494	78	48	48	1
Q6	i	73	1556603021557	1556603021650	93	49	49	1
Q6	n	78	1556603021682	1556603021760	78	50	50	1
Q6	i	73	1556603021822	1556603021900	78	51	51	1
Q6	t	84	1556603021947	1556603022010	63	52	52	1
Q6	e	69	1556603022072	1556603022197	125	53	53	1
Q6	l	76	1556603022229	1556603022322	93	54	54	1
Q6	y	89	1556603022401	1556603022494	93	55	55	1
Q6	 	32	1556603022572	1556603022682	110	56	56	1
Q6	s	83	1556603024307	1556603024479	172	57	57	1
Q6	u	85	1556603024620	1556603024682	62	58	58	1
Q6	p	80	1556603024807	1556603024854	47	59	59	1
Q6	p	80	1556603024948	1556603025073	125	60	60	1
Q6	o	79	1556603025042	1556603025073	31	61	61	1
Q6	r	82	1556603025167	1556603025338	171	62	62	1
Q6	t	84	1556603025307	1556603025338	31	63	63	1
Q6	 	32	1556603026776	1556603026901	125	64	64	1
Q6	t	84	1556603029854	1556603029917	63	65	65	1
Q6	h	72	1556603029995	1556603030027	32	66	66	1
Q6	e	69	1556603030073	1556603030167	94	67	67	1
Q6	 	32	1556603030152	1556603030167	15	68	68	1
Q6	s	83	1556603030355	1556603030527	172	69	69	1
Q6	t	84	1556603030636	1556603030683	47	70	70	1
Q6	u	85	1556603030808	1556603030886	78	71	71	1
Q6	d	68	1556603030902	1556603031058	156	72	72	1
Q6	e	69	1556603031027	1556603031058	31	73	73	1
Q6	n	78	1556603031136	1556603031136	0	74	74	1
Q6	t	84	1556603031308	1556603031370	62	75	75	1
Q6	s	83	1556603031605	1556603031699	94	76	76	1
Q6	 	32	1556603032542	1556603032620	78	77	77	1
Q6	i	73	1556603033839	1556603033886	47	78	78	1
Q6	k	75	1556603034168	1556603034246	78	79	79	1
Q6		8	1556603034668	1556603034761	93	80	80	1
Q6	m	77	1556603035293	1556603035386	93	79	79	-1
Q6	p	80	1556603035527	1556603035558	31	80	80	1
Q6	r	82	1556603035761	1556603035840	79	81	81	1
Q6	o	79	1556603035871	1556603035965	94	82	82	1
Q6	v	86	1556603036121	1556603036230	109	83	83	1
Q6	e	69	1556603036324	1556603036387	63	84	84	1
Q6	 	32	1556603036418	1556603036527	109	85	85	1
Q6	t	84	1556603036605	1556603036637	32	86	86	1
Q6	h	72	1556603036668	1556603036746	78	87	87	1
Q6	e	69	1556603036808	1556603036871	63	88	88	1
Q6	i	73	1556603037012	1556603037105	93	89	89	1
Q6	r	82	1556603037184	1556603037262	78	90	90	1
Q6	 	32	1556603037309	1556603037402	93	91	91	1
Q6	w	87	1556603037730	1556603037855	125	92	92	1
Q6	e	69	1556603037824	1556603037855	31	93	93	1
Q6	l	76	1556603037981	1556603038027	46	94	94	1
Q6	l	76	1556603038090	1556603038199	109	95	95	1
Q6	b	66	1556603038418	1556603038496	78	96	96	1
Q6	e	69	1556603038574	1556603038652	78	97	97	1
Q6	i	73	1556603038699	1556603038856	157	98	98	1
Q6	n	78	1556603038809	1556603038856	47	99	99	1
Q6	g	71	1556603039012	1556603039137	125	100	100	1
Q6	 	32	1556603040512	1556603040575	63	101	101	1
Q6	s	83	1556603040997	1556603041090	93	102	102	1
Q6	i	73	1556603041184	1556603041325	141	103	103	1
Q6	n	78	1556603041309	1556603041325	16	104	104	1
Q6	c	67	1556603041387	1556603041387	0	105	105	1
Q6	e	69	1556603041497	1556603041622	125	106	106	1
Q6	 	32	1556603041653	1556603041794	141	107	107	1
Q6	t	84	1556603045919	1556603045966	47	108	108	1
Q6	h	72	1556603046029	1556603046091	62	109	109	1
Q6	e	69	1556603046138	1556603046263	125	110	110	1
Q6	 	32	1556603046450	1556603046560	110	111	111	1
Q6	p	80	1556603047325	1556603047388	63	112	112	1
Q6	e	69	1556603048294	1556603048482	188	113	113	1
Q6	r	82	1556603048451	1556603048482	31	114	114	1
Q6	i	73	1556603048560	1556603048576	16	115	115	1
Q6	o	79	1556603048654	1556603048685	31	116	116	1
Q6	d	68	1556603049248	1556603049326	78	117	117	1
Q6	 	32	1556603049420	1556603049529	109	118	118	1
Q6	o	79	1556603052186	1556603052248	62	119	119	1
Q6	f	70	1556603052357	1556603052451	94	120	120	1
Q6	 	32	1556603052420	1556603052451	31	121	121	1
Q6	s	83	1556603053014	1556603053108	94	122	122	1
Q6	t	84	1556603053170	1556603053217	47	123	123	1
Q6	u	85	1556603053311	1556603053389	78	124	124	1
Q6	d	68	1556603053420	1556603053514	94	125	125	1
Q6	e	69	1556603053514	1556603053514	0	126	126	1
Q6	n	78	1556603053608	1556603053608	0	127	127	1
