96
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q3	?	16	1556605536769	1556605536925	156	0	0	0
Q3	S	83	1556605536894	1556605536925	31	0	0	0
Q3	p	80	1556605537035	1556605537113	78	1	1	1
Q3	p	80	1556605537128	1556605537175	47	2	2	1
Q3	l	76	1556605537144	1556605537175	31	3	3	1
Q3	i	73	1556605537378	1556605537425	47	4	4	1
Q3	t	84	1556605537535	1556605537613	78	5	5	1
Q3	 	32	1556605537675	1556605537769	94	6	6	1
Q3	u	85	1556605538003	1556605538066	63	7	7	1
Q3	p	80	1556605538207	1556605538300	93	8	8	1
Q3		8	1556605538457	1556605538519	62	9	9	1
Q3		8	1556605538566	1556605538660	94	8	8	-1
Q3		8	1556605538707	1556605538769	62	7	7	-1
Q3		8	1556605538847	1556605538910	63	6	6	-1
Q3		8	1556605538972	1556605539019	47	5	5	-1
Q3		8	1556605539097	1556605539176	79	4	4	-1
Q3		8	1556605539254	1556605539300	46	3	3	-1
Q3		8	1556605539379	1556605539457	78	2	2	-1
Q3	p	80	1556605540097	1556605540144	47	1	1	-1
Q3	l	76	1556605540379	1556605540441	62	2	2	1
Q3	i	73	1556605540582	1556605540629	47	3	3	1
Q3	t	84	1556605540910	1556605541097	187	4	4	1
Q3	 	32	1556605541269	1556605541363	94	5	5	1
Q3	u	85	1556605541644	1556605541691	47	6	6	1
Q3	p	80	1556605541800	1556605541941	141	7	7	1
Q3	 	32	1556605541910	1556605541941	31	8	8	1
Q3	t	84	1556605542004	1556605542097	93	9	9	1
Q3	h	72	1556605542113	1556605542207	94	10	10	1
Q3	e	69	1556605542238	1556605542316	78	11	11	1
Q3	 	32	1556605542301	1556605542316	15	12	12	1
Q3	t	84	1556605542441	1556605542535	94	13	13	1
Q3	a	65	1556605542597	1556605542769	172	14	14	1
Q3	s	83	1556605542754	1556605542769	15	15	15	1
Q3	k	75	1556605542972	1556605543051	79	16	16	1
Q3	 	32	1556605543144	1556605543223	79	17	17	1
Q3	o	79	1556605545707	1556605545785	78	18	18	1
Q3	f	70	1556605545848	1556605545941	93	19	19	1
Q3	 	32	1556605545941	1556605546082	141	20	20	1
Q3		8	1556605547660	1556605547770	110	21	21	1
Q3		8	1556605547864	1556605547957	93	20	20	-1
Q3		8	1556605548254	1556605548379	125	19	19	-1
Q3		8	1556605548785	1556605548879	94	18	18	-1
Q3		8	1556605548973	1556605549020	47	17	17	-1
Q3		8	1556605549114	1556605549161	47	16	16	-1
Q3		8	1556605549239	1556605549301	62	15	15	-1
Q3		8	1556605549395	1556605549442	47	14	14	-1
Q3		8	1556605550004	1556605550051	47	13	13	-1
Q3		8	1556605550145	1556605550192	47	12	12	-1
Q3		8	1556605550286	1556605550364	78	11	11	-1
Q3		8	1556605550473	1556605550614	141	10	10	-1
Q3	t	84	1556605551317	1556605551379	62	9	9	-1
Q3	o	79	1556605551411	1556605551567	156	10	10	1
Q3	 	32	1556605551536	1556605551583	47	11	11	1
Q3	d	68	1556605551708	1556605551801	93	12	12	1
Q3	i	73	1556605551817	1556605551895	78	13	13	1
Q3	f	70	1556605551973	1556605552036	63	14	14	1
Q3	f	70	1556605552114	1556605552176	62	15	15	1
Q3	e	69	1556605552255	1556605552380	125	16	16	1
Q3	r	82	1556605552333	1556605552380	47	17	17	1
Q3	e	69	1556605552489	1556605552598	109	18	18	1
Q3	n	78	1556605552567	1556605552598	31	19	19	1
Q3	t	84	1556605552723	1556605552833	110	20	20	1
Q3	 	32	1556605553083	1556605553161	78	21	21	1
Q3	r	82	1556605553426	1556605553489	63	22	22	1
Q3		8	1556605553770	1556605553833	63	23	23	1
Q3	t	84	1556605553911	1556605554005	94	22	22	-1
Q3	a	65	1556605554036	1556605554223	187	23	23	1
