96
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q4	?	16	1556605664529	1556605665326	797	0	0	0
Q4	?	16	1556605665029	1556605665326	297	0	0	0
Q4	?	16	1556605665076	1556605665326	250	0	0	0
Q4	?	16	1556605665107	1556605665326	219	0	0	0
Q4	?	16	1556605665139	1556605665326	187	0	0	0
Q4	?	16	1556605665170	1556605665326	156	0	0	0
Q4	?	16	1556605665201	1556605665326	125	0	0	0
Q4	?	16	1556605665232	1556605665326	94	0	0	0
Q4	?	16	1556605665264	1556605665326	62	0	0	0
Q4	Y	89	1556605665264	1556605665326	62	0	0	0
Q4	o	79	1556605665436	1556605665608	172	1	1	1
Q4	u	85	1556605665545	1556605665608	63	2	2	1
Q4	 	32	1556605665654	1556605665670	16	3	3	1
Q4	n	78	1556605665826	1556605665889	63	4	4	1
Q4	e	69	1556605665936	1556605665998	62	5	5	1
Q4	e	69	1556605666045	1556605666139	94	6	6	1
Q4	d	68	1556605666389	1556605666483	94	7	7	1
Q4	 	32	1556605666529	1556605666608	79	8	8	1
Q4	t	84	1556605666670	1556605666748	78	9	9	1
Q4	o	79	1556605666764	1556605666873	109	10	10	1
Q4	 	32	1556605666857	1556605666873	16	11	11	1
Q4	h	72	1556605667232	1556605667311	79	12	12	1
Q4	a	65	1556605667357	1556605667451	94	13	13	1
Q4	v	86	1556605667436	1556605667451	15	14	14	1
Q4	e	69	1556605667561	1556605667655	94	15	15	1
Q4	 	32	1556605667639	1556605667655	16	16	16	1
Q4	c	67	1556605671342	1556605671420	78	17	17	1
Q4	e	69	1556605671498	1556605671639	141	18	18	1
Q4	r	82	1556605671592	1556605671639	47	19	19	1
Q4	t	84	1556605671811	1556605671889	78	20	20	1
Q4	a	65	1556605671998	1556605672108	110	21	21	1
Q4	i	73	1556605672077	1556605672108	31	22	22	1
Q4	n	78	1556605672170	1556605672186	16	23	23	1
Q4	 	32	1556605672311	1556605672436	125	24	24	1
Q4	k	75	1556605672811	1556605672889	78	25	25	1
Q4	n	78	1556605672920	1556605672983	63	26	26	1
Q4	o	79	1556605673092	1556605673170	78	27	27	1
Q4	w	87	1556605673327	1556605673436	109	28	28	1
Q4	l	76	1556605673780	1556605673889	109	29	29	1
Q4	e	69	1556605673921	1556605673999	78	30	30	1
Q4	d	68	1556605674233	1556605674327	94	31	31	1
Q4	g	71	1556605674483	1556605674546	63	32	32	1
Q4	e	69	1556605674561	1556605674671	110	33	33	1
Q4	 	32	1556605674686	1556605674780	94	34	34	1
Q4	o	79	1556605674858	1556605674952	94	35	35	1
Q4	f	70	1556605675030	1556605675155	125	36	36	1
Q4	 	32	1556605675155	1556605675249	94	37	37	1
Q4	t	84	1556605675264	1556605675342	78	38	38	1
Q4	h	72	1556605675358	1556605675436	78	39	39	1
Q4	e	69	1556605675452	1556605675546	94	40	40	1
Q4	 	32	1556605675561	1556605675624	63	41	41	1
Q4	s	83	1556605675718	1556605675843	125	42	42	1
Q4	u	85	1556605675843	1556605675905	62	43	43	1
Q4	b	66	1556605676046	1556605676093	47	44	44	1
Q4	j	74	1556605676264	1556605676343	79	45	45	1
Q4	e	69	1556605676389	1556605676530	141	46	46	1
Q4	c	67	1556605676530	1556605676640	110	47	47	1
Q4	t	84	1556605676811	1556605676874	63	48	48	1
Q4	 	32	1556605682421	1556605682531	110	49	49	1
Q4	w	87	1556605685437	1556605685547	110	50	50	1
Q4	h	72	1556605685547	1556605685547	0	51	51	1
Q4	e	69	1556605685687	1556605685750	63	52	52	1
Q4	n	78	1556605685734	1556605685750	16	53	53	1
Q4	 	32	1556605685906	1556605685984	78	54	54	1
Q4	w	87	1556605686656	1556605686734	78	55	55	1
Q4	r	82	1556605687875	1556605687984	109	56	56	1
Q4	i	73	1556605688281	1556605688375	94	57	57	1
Q4	t	84	1556605688531	1556605688609	78	58	58	1
Q4	i	73	1556605688625	1556605688703	78	59	59	1
Q4	n	78	1556605688687	1556605688703	16	60	60	1
Q4	g	71	1556605688812	1556605688937	125	61	61	1
Q4		8	1556605689062	1556605689125	63	62	62	1
Q4		8	1556605689203	1556605689250	47	61	61	-1
Q4		8	1556605689328	1556605689437	109	60	60	-1
Q4	i	73	1556605690016	1556605690141	125	59	59	-1
Q4	n	78	1556605690094	1556605690141	47	60	60	1
Q4	g	71	1556605690234	1556605690344	110	61	61	1
Q4	 	32	1556605690375	1556605690469	94	62	62	1
Q4	a	65	1556605690859	1556605690937	78	63	63	1
Q4	n	78	1556605691531	1556605691625	94	64	64	1
Q4	 	32	1556605692141	1556605692234	93	65	65	1
Q4	e	69	1556605692812	1556605692969	157	66	66	1
Q4		8	1556605693234	1556605693359	125	67	67	1
Q4		8	1556605693813	1556605693891	78	66	66	-1
Q4		8	1556605693985	1556605694031	46	65	65	-1
Q4		8	1556605694172	1556605694250	78	64	64	-1
Q4	a	65	1556605695125	1556605695313	188	63	63	-1
Q4	n	78	1556605695641	1556605695735	94	64	64	1
Q4	 	32	1556605695828	1556605695922	94	65	65	1
Q4	a	65	1556605696000	1556605696125	125	66	66	1
Q4	s	83	1556605696172	1556605696250	78	67	67	1
Q4	s	83	1556605696344	1556605696453	109	68	68	1
Q4	i	73	1556605696485	1556605696594	109	69	69	1
Q4	g	71	1556605696672	1556605696766	94	70	70	1
Q4	n	78	1556605696735	1556605696766	31	71	71	1
Q4	m	77	1556605696907	1556605696985	78	72	72	1
Q4	e	69	1556605697000	1556605697094	94	73	73	1
Q4	n	78	1556605697094	1556605697157	63	74	74	1
Q4	t	84	1556605697250	1556605697329	79	75	75	1
Q4	 	32	1556605697329	1556605697391	62	76	76	1
Q4	a	65	1556605697469	1556605697563	94	77	77	1
Q4	n	78	1556605697548	1556605697563	15	78	78	1
Q4	d	68	1556605697688	1556605697751	63	79	79	1
Q4	 	32	1556605697751	1556605697751	0	80	80	1
Q4	p	80	1556605697907	1556605697985	78	81	81	1
Q4	r	82	1556605698001	1556605698126	125	82	82	1
Q4	e	69	1556605698110	1556605698126	16	83	83	1
Q4	p	80	1556605698266	1556605698344	78	84	84	1
Q4	a	65	1556605698422	1556605698548	126	85	85	1
Q4	r	82	1556605698548	1556605698548	0	86	86	1
Q4	i	73	1556605698688	1556605698813	125	87	87	1
Q4	n	78	1556605698766	1556605698813	47	88	88	1
Q4	g	71	1556605698876	1556605698876	0	89	89	1
Q4	 	32	1556605699001	1556605699079	78	90	90	1
Q4	f	70	1556605699173	1556605699251	78	91	91	1
Q4	o	79	1556605699251	1556605699251	0	92	92	1
Q4	r	82	1556605699376	1556605699469	93	93	93	1
Q4	 	32	1556605699485	1556605699563	78	94	94	1
Q4	a	65	1556605700798	1556605700876	78	95	95	1
Q4	n	78	1556605700891	1556605701001	110	96	96	1
Q4	 	32	1556605701001	1556605701001	0	97	97	1
Q4	e	69	1556605701329	1556605701391	62	98	98	1
Q4	x	88	1556605701798	1556605701938	140	99	99	1
Q4	a	65	1556605702079	1556605702204	125	100	100	1
Q4	m	77	1556605702204	1556605702298	94	101	101	1
Q4	.	46	1556605702985	1556605703017	32	102	102	1
Q4	 	10	1556605703173	1556605703235	62	103	103	1
Q4	?	16	1556605703501	1556605703782	281	105	105	2
Q4	N	78	1556605703735	1556605703782	47	105	105	0
Q4	i	73	1556605703891	1556605703970	79	106	106	1
Q4		8	1556605704360	1556605704423	63	107	107	1
Q4		8	1556605704829	1556605704892	63	106	106	-1
Q4	?	16	1556605705079	1556605705298	219	105	105	-1
Q4	B	66	1556605705220	1556605705298	78	105	105	0
Q4	u	85	1556605705392	1556605705470	78	106	106	1
Q4	t	84	1556605705532	1556605705642	110	107	107	1
Q4	 	32	1556605705861	1556605706017	156	108	108	1
Q4	y	89	1556605706470	1556605706517	47	109	109	1
Q4	o	79	1556605706611	1556605706751	140	110	110	1
Q4	u	85	1556605706704	1556605706751	47	111	111	1
Q4	 	32	1556605706782	1556605706814	32	112	112	1
Q4	n	78	1556605707079	1556605707157	78	113	113	1
Q4		8	1556605707298	1556605707376	78	114	114	1
Q4	c	67	1556605707532	1556605707626	94	113	113	-1
Q4	a	65	1556605707595	1556605707626	31	114	114	1
Q4	n	78	1556605707751	1556605707845	94	115	115	1
Q4	 	32	1556605707814	1556605707845	31	116	116	1
Q4	s	83	1556605708501	1556605708658	157	117	117	1
Q4	t	84	1556605708658	1556605708658	0	118	118	1
Q4	i	73	1556605708798	1556605708845	47	119	119	1
Q4	l	76	1556605708954	1556605709001	47	120	120	1
Q4	l	76	1556605709064	1556605709204	140	121	121	1
Q4	 	32	1556605709204	1556605709204	0	122	122	1
Q4	l	76	1556605709329	1556605709407	78	123	123	1
Q4	o	79	1556605709486	1556605709548	62	124	124	1
Q4	o	79	1556605709626	1556605709767	141	125	125	1
Q4	k	75	1556605709720	1556605709767	47	126	126	1
Q4	 	32	1556605709876	1556605710001	125	127	127	1
Q4	u	85	1556605710142	1556605710189	47	128	128	1
Q4	p	80	1556605710314	1556605710454	140	129	129	1
Q4	 	32	1556605710423	1556605710454	31	130	130	1
Q4	t	84	1556605710736	1556605710767	31	131	131	1
Q4	h	72	1556605710829	1556605710861	32	132	132	1
Q4	e	69	1556605710923	1556605711048	125	133	133	1
Q4	 	32	1556605711064	1556605711111	47	134	134	1
Q4		8	1556605711970	1556605712017	47	135	135	1
Q4		8	1556605712126	1556605712158	32	134	134	-1
Q4		8	1556605712251	1556605712283	32	133	133	-1
Q4		8	1556605712392	1556605712486	94	132	132	-1
Q4	s	83	1556605714365	1556605714459	94	131	131	-1
Q4	o	79	1556605714490	1556605714584	94	132	132	1
Q4	m	77	1556605714568	1556605714584	16	133	133	1
Q4	e	69	1556605714693	1556605714818	125	134	134	1
Q4	 	32	1556605714865	1556605715022	157	135	135	1
Q4		8	1556605717350	1556605717397	47	136	136	1
Q4		8	1556605717491	1556605717569	78	135	135	-1
Q4		8	1556605717662	1556605717709	47	134	134	-1
Q4		8	1556605717787	1556605717834	47	133	133	-1
Q4		8	1556605717928	1556605718006	78	132	132	-1
Q4	t	84	1556605718225	1556605718287	62	131	131	-1
Q4	h	72	1556605718287	1556605718366	79	132	132	1
Q4	e	69	1556605718444	1556605718491	47	133	133	1
Q4	 	32	1556605718506	1556605718553	47	134	134	1
Q4	n	78	1556605718647	1556605718694	47	135	135	1
Q4	o	79	1556605718756	1556605718866	110	136	136	1
Q4	r	82	1556605718834	1556605718866	32	137	137	1
Q4	e	69	1556605718959	1556605718991	32	138	138	1
Q4		8	1556605719350	1556605719413	63	139	139	1
Q4		8	1556605719491	1556605719553	62	138	138	-1
Q4	t	84	1556605719600	1556605719694	94	137	137	-1
Q4	e	69	1556605719678	1556605719694	16	138	138	1
Q4	s	83	1556605719819	1556605719866	47	139	139	1
Q4	 	32	1556605719975	1556605720053	78	140	140	1
Q4	a	65	1556605720131	1556605720210	79	141	141	1
Q4	n	78	1556605720210	1556605720210	0	142	142	1
Q4	d	68	1556605720335	1556605720460	125	143	143	1
Q4	 	32	1556605720444	1556605720460	16	144	144	1
Q4	d	68	1556605721210	1556605721335	125	145	145	1
Q4	o	79	1556605721319	1556605721335	16	146	146	1
Q4	 	32	1556605721600	1556605721709	109	147	147	1
Q4	m	77	1556605722054	1556605722116	62	148	148	1
Q4		8	1556605722319	1556605722413	94	149	149	1
Q4	s	83	1556605722460	1556605722538	78	148	148	-1
Q4	o	79	1556605722585	1556605722710	125	149	149	1
Q4	m	77	1556605722678	1556605722710	32	150	150	1
Q4	e	69	1556605722835	1556605722929	94	151	151	1
Q4	 	32	1556605722929	1556605722929	0	152	152	1
Q4	m	77	1556605723038	1556605723100	62	153	153	1
Q4	o	79	1556605723116	1556605723210	94	154	154	1
Q4	r	82	1556605723179	1556605723210	31	155	155	1
Q4	e	69	1556605723304	1556605723304	0	156	156	1
Q4	 	32	1556605723397	1556605723413	16	157	157	1
Q4	r	82	1556605723585	1556605723679	94	158	158	1
Q4	e	69	1556605723663	1556605723679	16	159	159	1
Q4	s	83	1556605723991	1556605724101	110	160	160	1
Q4	e	69	1556605724132	1556605724194	62	161	161	1
Q4	a	65	1556605724272	1556605724429	157	162	162	1
Q4	r	82	1556605724976	1556605725038	62	163	163	1
Q4	c	67	1556605725179	1556605725319	140	164	164	1
Q4	h	72	1556605725335	1556605725444	109	165	165	1
Q4	 	32	1556605725444	1556605725554	110	166	166	1
Q4	w	87	1556605725647	1556605725726	79	167	167	1
Q4	h	72	1556605725741	1556605725819	78	168	168	1
Q4	e	69	1556605725929	1556605726038	109	169	169	1
Q4		8	1556605726241	1556605726335	94	170	170	1
Q4	i	73	1556605726491	1556605726522	31	169	169	-1
Q4	l	76	1556605726632	1556605726710	78	170	170	1
Q4	e	69	1556605726757	1556605726835	78	171	171	1
Q4	 	32	1556605726866	1556605726976	110	172	172	1
Q4	d	68	1556605727507	1556605727585	78	173	173	1
Q4	o	79	1556605727585	1556605727585	0	174	174	1
Q4	i	73	1556605727757	1556605727898	141	175	175	1
Q4	n	78	1556605727851	1556605727898	47	176	176	1
Q4	g	71	1556605727976	1556605727991	15	177	177	1
Q4	 	32	1556605728085	1556605728101	16	178	178	1
Q4		8	1556605738695	1556605738758	63	179	179	1
Q4		8	1556605738851	1556605738898	47	178	178	-1
Q4		8	1556605739086	1556605739164	78	177	177	-1
Q4		8	1556605739242	1556605739305	63	176	176	-1
Q4		8	1556605739398	1556605739445	47	175	175	-1
Q4		8	1556605739539	1556605739648	109	174	174	-1
Q4	w	87	1556605739883	1556605739992	109	173	173	-1
Q4	r	82	1556605740430	1556605740523	93	174	174	1
Q4	i	73	1556605740539	1556605740602	63	175	175	1
Q4	t	84	1556605740711	1556605740805	94	176	176	1
Q4	i	73	1556605740805	1556605740914	109	177	177	1
Q4	n	78	1556605740883	1556605740914	31	178	178	1
Q4	g	71	1556605740992	1556605741086	94	179	179	1
Q4	 	32	1556605741070	1556605741086	16	180	180	1
Q4	a	65	1556605741914	1556605742117	203	181	181	1
Q4	s	83	1556605743946	1556605744024	78	182	182	1
Q4	s	83	1556605744118	1556605744196	78	183	183	1
Q4	i	73	1556605744227	1556605744305	78	184	184	1
Q4	g	71	1556605744383	1556605744461	78	185	185	1
Q4	n	78	1556605744446	1556605744461	15	186	186	1
Q4	m	77	1556605744586	1556605744664	78	187	187	1
Q4	e	69	1556605744727	1556605744836	109	188	188	1
Q4	n	78	1556605744790	1556605744836	46	189	189	1
Q4	t	84	1556605744946	1556605745040	94	190	190	1
Q4	 	32	1556605745071	1556605745118	47	191	191	1
Q4		8	1556605745649	1556605746540	891	192	192	1
Q4		8	1556605746149	1556605746540	391	191	191	-1
Q4		8	1556605746196	1556605746540	344	190	190	-1
Q4		8	1556605746227	1556605746540	313	189	189	-1
Q4		8	1556605746258	1556605746540	282	188	188	-1
Q4		8	1556605746290	1556605746540	250	187	187	-1
Q4		8	1556605746321	1556605746540	219	186	186	-1
Q4		8	1556605746352	1556605746540	188	185	185	-1
Q4		8	1556605746383	1556605746540	157	184	184	-1
Q4		8	1556605746415	1556605746540	125	183	183	-1
Q4		8	1556605746446	1556605746540	94	182	182	-1
Q4		8	1556605746493	1556605746540	47	181	181	-1
Q4		8	1556605746524	1556605746540	16	180	180	-1
Q4	g	71	1556605747649	1556605747727	78	179	179	-1
Q4	 	32	1556605747837	1556605747915	78	180	180	1
Q4	a	65	1556605748305	1556605748399	94	181	181	1
Q4	n	78	1556605748790	1556605748852	62	182	182	1
Q4	a	65	1556605749040	1556605749180	140	183	183	1
Q4	s	83	1556605749274	1556605749305	31	184	184	1
