96
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q1	?	16	1556605367448	1556605368871	1423	0	0	0
Q1	?	16	1556605367933	1556605368871	938	0	0	0
Q1	?	16	1556605367980	1556605368871	891	0	0	0
Q1	?	16	1556605368011	1556605368871	860	0	0	0
Q1	?	16	1556605368042	1556605368871	829	0	0	0
Q1	?	16	1556605368073	1556605368871	798	0	0	0
Q1	?	16	1556605368105	1556605368871	766	0	0	0
Q1	?	16	1556605368136	1556605368871	735	0	0	0
Q1	?	16	1556605368167	1556605368871	704	0	0	0
Q1	?	16	1556605368198	1556605368871	673	0	0	0
Q1	?	16	1556605368245	1556605368871	626	0	0	0
Q1	?	16	1556605368277	1556605368871	594	0	0	0
Q1	?	16	1556605368308	1556605368871	563	0	0	0
Q1	?	16	1556605368339	1556605368871	532	0	0	0
Q1	?	16	1556605368370	1556605368871	501	0	0	0
Q1	?	16	1556605368402	1556605368871	469	0	0	0
Q1	?	16	1556605368433	1556605368871	438	0	0	0
Q1	?	16	1556605368464	1556605368871	407	0	0	0
Q1	?	16	1556605368495	1556605368871	376	0	0	0
Q1	?	16	1556605368542	1556605368871	329	0	0	0
Q1	?	16	1556605368574	1556605368871	297	0	0	0
Q1	?	16	1556605368605	1556605368871	266	0	0	0
Q1	?	16	1556605368636	1556605368871	235	0	0	0
Q1	?	16	1556605368667	1556605368871	204	0	0	0
Q1	?	16	1556605368699	1556605368871	172	0	0	0
Q1	?	16	1556605368730	1556605368871	141	0	0	0
Q1	?	16	1556605368761	1556605368871	110	0	0	0
Q1	?	16	1556605368792	1556605368871	79	0	0	0
Q1	U	85	1556605368824	1556605368871	47	0	0	0
Q1	n	78	1556605368996	1556605369121	125	1	1	1
Q1	i	73	1556605369105	1556605369121	16	2	2	1
Q1	v	86	1556605369261	1556605369339	78	3	3	1
Q1	e	69	1556605369355	1556605369527	172	4	4	1
Q1	r	82	1556605369464	1556605369527	63	5	5	1
Q1	i	73	1556605369574	1556605369589	15	6	6	1
Q1	s	83	1556605369667	1556605369855	188	7	7	1
Q1	t	84	1556605369855	1556605369980	125	8	8	1
Q1	y	89	1556605370199	1556605370261	62	9	9	1
Q1	 	32	1556605370386	1556605370480	94	10	10	1
Q1	o	79	1556605371465	1556605371543	78	11	11	1
Q1	f	70	1556605371621	1556605371699	78	12	12	1
Q1	 	32	1556605371715	1556605371777	62	13	13	1
Q1	?	16	1556605371933	1556605372105	172	14	14	1
Q1	M	77	1556605372043	1556605372105	62	14	14	0
Q1	e	69	1556605372215	1556605372308	93	15	15	1
Q1	l	76	1556605372355	1556605372433	78	16	16	1
Q1	b	66	1556605372511	1556605372574	63	17	17	1
Q1	o	79	1556605372652	1556605372793	141	18	18	1
Q1	r	82	1556605372887	1556605373027	140	19	19	1
Q1		8	1556605373230	1556605373293	63	20	20	1
Q1	u	85	1556605373465	1556605373527	62	19	19	-1
Q1	r	82	1556605373606	1556605373699	93	20	20	1
Q1	n	78	1556605373731	1556605373793	62	21	21	1
Q1	e	69	1556605373871	1556605373965	94	22	22	1
Q1	 	32	1556605374012	1556605374152	140	23	23	1
Q1	i	73	1556605374309	1556605374402	93	24	24	1
Q1	s	83	1556605374434	1556605374543	109	25	25	1
Q1	 	32	1556605374574	1556605374621	47	26	26	1
Q1	a	65	1556605374699	1556605374778	79	27	27	1
Q1	 	32	1556605374793	1556605374903	110	28	28	1
Q1	t	84	1556605375512	1556605375590	78	29	29	1
Q1	o	79	1556605376403	1556605376481	78	30	30	1
Q1	p	80	1556605376590	1556605376653	63	31	31	1
Q1	 	32	1556605376637	1556605376653	16	32	32	1
Q1	u	85	1556605377372	1556605377434	62	33	33	1
Q1	n	78	1556605377840	1556605377903	63	34	34	1
Q1	v	86	1556605378044	1556605378106	62	35	35	1
Q1		8	1556605378747	1556605378825	78	36	36	1
Q1	i	73	1556605378981	1556605379059	78	35	35	-1
Q1	n	78	1556605379247	1556605379294	47	36	36	1
Q1		8	1556605379637	1556605379716	79	37	37	1
Q1	v	86	1556605379809	1556605379872	63	36	36	-1
Q1	e	69	1556605379950	1556605380075	125	37	37	1
Q1	r	82	1556605380028	1556605380075	47	38	38	1
Q1	s	83	1556605380200	1556605380341	141	39	39	1
Q1	i	73	1556605380325	1556605380341	16	40	40	1
Q1	t	84	1556605380481	1556605380575	94	41	41	1
Q1	y	89	1556605380716	1556605380810	94	42	42	1
Q1	 	32	1556605380825	1556605380935	110	43	43	1
Q1	i	73	1556605383966	1556605384044	78	44	44	1
Q1	n	78	1556605384169	1556605384247	78	45	45	1
Q1	 	32	1556605384357	1556605384451	94	46	46	1
Q1	 	32	1556605385529	1556605385591	62	47	47	1
Q1	?	16	1556605385935	1556605386248	313	48	48	1
Q1		8	1556605387044	1556605387138	94	48	48	0
Q1	?	16	1556605387388	1556605387576	188	47	47	-1
Q1	A	65	1556605387513	1556605387576	63	47	47	0
Q1	u	85	1556605387685	1556605387748	63	48	48	1
Q1	s	83	1556605387810	1556605387888	78	49	49	1
Q1	t	84	1556605388107	1556605388170	63	50	50	1
Q1	r	82	1556605388201	1556605388341	140	51	51	1
Q1	a	65	1556605388420	1556605388529	109	52	52	1
Q1	l	76	1556605388529	1556605388685	156	53	53	1
Q1	i	73	1556605388607	1556605388685	78	54	54	1
Q1	a	65	1556605388779	1556605388889	110	55	55	1
Q1	 	32	1556605388967	1556605389060	93	56	56	1
Q1	a	65	1556605389138	1556605389232	94	57	57	1
Q1	n	78	1556605389217	1556605389232	15	58	58	1
Q1	d	68	1556605389388	1556605389467	79	59	59	1
Q1	 	32	1556605389482	1556605389607	125	60	60	1
Q1	l	76	1556605390795	1556605390842	47	61	61	1
Q1	l	76	1556605390935	1556605391029	94	62	62	1
Q1	 	32	1556605391029	1556605391139	110	63	63	1
Q1	t	84	1556605391185	1556605391232	47	64	64	1
Q1		8	1556605391482	1556605391514	32	65	65	1
Q1		8	1556605391608	1556605391654	46	64	64	-1
Q1		8	1556605391717	1556605391795	78	63	63	-1
Q1		8	1556605392029	1556605392139	110	62	62	-1
Q1	a	65	1556605392279	1556605392373	94	61	61	-1
Q1	l	76	1556605392342	1556605392373	31	62	62	1
Q1	l	76	1556605392482	1556605392561	79	63	63	1
Q1	 	32	1556605392623	1556605392732	109	64	64	1
