95
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q7	f	70	1556603440088	1556603440151	63	0	0	0
Q7	i	73	1556603440260	1556603440323	63	1	1	1
Q7	r	82	1556603440307	1556603440323	16	2	2	1
Q7	s	83	1556603440510	1556603440620	110	3	3	1
Q7	t	84	1556603440620	1556603440713	93	4	4	1
Q7	 	32	1556603440917	1556603441010	93	5	5	1
Q7		8	1556603441229	1556603441354	125	6	6	1
Q7	.	46	1556603442057	1556603442120	63	5	5	-1
Q7	 	32	1556603442167	1556603442261	94	6	6	1
Q7	c	67	1556603442401	1556603442479	78	7	7	1
Q7	h	72	1556603442511	1556603442589	78	8	8	1
Q7	e	69	1556603442620	1556603442698	78	9	9	1
Q7	c	67	1556603442823	1556603442948	125	10	10	1
Q7	k	75	1556603442933	1556603442948	15	11	11	1
Q7	 	32	1556603443042	1556603443136	94	12	12	1
Q7	i	73	1556603443370	1556603443448	78	13	13	1
Q7	f	70	1556603443511	1556603443589	78	14	14	1
Q7	 	32	1556603443636	1556603443698	62	15	15	1
Q7	t	84	1556603444792	1556603444855	63	16	16	1
Q7	h	72	1556603444980	1556603445042	62	17	17	1
Q7	e	69	1556603445042	1556603445042	0	18	18	1
Q7	e	69	1556603445324	1556603445386	62	19	19	1
Q7	 	32	1556603445433	1556603445511	78	20	20	1
Q7		8	1556603445949	1556603446027	78	21	21	1
Q7		8	1556603446105	1556603446183	78	20	20	-1
Q7	r	82	1556603446308	1556603446371	63	19	19	-1
Q7	e	69	1556603446496	1556603446589	93	20	20	1
Q7	 	32	1556603446652	1556603446730	78	21	21	1
Q7	i	73	1556603446855	1556603446933	78	22	22	1
Q7	s	83	1556603446964	1556603447027	63	23	23	1
Q7	 	32	1556603447042	1556603447121	79	24	24	1
Q7	a	65	1556603447292	1556603447386	94	25	25	1
Q7	n	78	1556603447402	1556603447480	78	26	26	1
Q7	y	89	1556603447605	1556603447683	78	27	27	1
Q7	 	32	1556603447792	1556603447886	94	28	28	1
Q7	h	72	1556603448074	1556603448168	94	29	29	1
Q7	e	69	1556603448230	1556603448340	110	30	30	1
Q7		8	1556603448496	1556603448559	63	31	31	1
Q7		8	1556603448652	1556603448715	63	30	30	-1
Q7	a	65	1556603448855	1556603448934	79	29	29	-1
Q7	c	67	1556603449168	1556603449215	47	30	30	1
Q7	a	65	1556603449402	1556603449480	78	31	31	1
Q7	d	68	1556603449637	1556603449699	62	32	32	1
Q7	e	69	1556603449824	1556603449918	94	33	33	1
Q7	m	77	1556603450027	1556603450168	141	34	34	1
Q7	i	73	1556603450153	1556603450168	15	35	35	1
Q7	c	67	1556603450215	1556603450262	47	36	36	1
Q7	 	32	1556603450403	1556603450465	62	37	37	1
Q7	w	87	1556603451340	1556603451403	63	38	38	1
Q7	o	79	1556603451434	1556603451496	62	39	39	1
Q7	r	82	1556603451528	1556603451621	93	40	40	1
Q7	k	75	1556603451684	1556603451731	47	41	41	1
Q7	 	32	1556603451918	1556603452012	94	42	42	1
Q7	h	72	1556603452497	1556603452559	62	43	43	1
Q7	e	69	1556603452606	1556603452700	94	44	44	1
Q7	l	76	1556603452793	1556603452872	79	45	45	1
Q7	p	80	1556603452997	1556603453075	78	46	46	1
Q7	 	32	1556603453231	1556603453309	78	47	47	1
Q7	s	83	1556603453903	1556603453997	94	48	48	1
Q7	e	69	1556603454106	1556603454169	63	49	49	1
Q7	s	83	1556603454325	1556603454388	63	50	50	1
Q7	s	83	1556603454466	1556603454559	93	51	51	1
Q7	i	73	1556603454544	1556603454559	15	52	52	1
Q7	o	79	1556603454638	1556603454716	78	53	53	1
Q7	n	78	1556603454731	1556603454794	63	54	54	1
Q7	s	83	1556603454872	1556603454950	78	55	55	1
Q7	 	32	1556603455028	1556603455091	63	56	56	1
Q7	i	73	1556603455231	1556603455294	63	57	57	1
Q7	n	78	1556603455372	1556603455450	78	58	58	1
Q7	 	32	1556603455497	1556603455591	94	59	59	1
Q7	u	85	1556603455622	1556603455716	94	60	60	1
Q7	n	78	1556603455872	1556603455903	31	61	61	1
