95
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q2	m	77	1556605466265	1556605466327	62	0	0	0
Q2	y	89	1556605466453	1556605466499	46	1	1	1
Q2	 	32	1556605466546	1556605466640	94	2	2	1
Q2	b	66	1556605466843	1556605466906	63	3	3	1
Q2	e	69	1556605466921	1556605466984	63	4	4	1
Q2	s	83	1556605467124	1556605467234	110	5	5	1
Q2	t	84	1556605467312	1556605467390	78	6	6	1
Q2	 	32	1556605467437	1556605467515	78	7	7	1
Q2	c	67	1556605468406	1556605468484	78	8	8	1
Q2	l	76	1556605468703	1556605468797	94	9	9	1
Q2	a	65	1556605468859	1556605468922	63	10	10	1
Q2	s	83	1556605469062	1556605469140	78	11	11	1
Q2	s	83	1556605469281	1556605469312	31	12	12	1
Q2	 	32	1556605469406	1556605469484	78	13	13	1
Q2		8	1556605470609	1556605471672	1063	14	14	1
Q2		8	1556605471109	1556605471672	563	13	13	-1
Q2		8	1556605471156	1556605471672	516	12	12	-1
Q2		8	1556605471188	1556605471672	484	11	11	-1
Q2		8	1556605471219	1556605471672	453	10	10	-1
Q2		8	1556605471250	1556605471672	422	9	9	-1
Q2		8	1556605471281	1556605471672	391	8	8	-1
Q2		8	1556605471313	1556605471672	359	7	7	-1
Q2		8	1556605471344	1556605471672	328	6	6	-1
Q2		8	1556605471375	1556605471672	297	5	5	-1
Q2		8	1556605471422	1556605471672	250	4	4	-1
Q2		8	1556605471453	1556605471672	219	3	3	-1
Q2		8	1556605471484	1556605471672	188	2	2	-1
Q2		8	1556605471516	1556605471672	156	1	1	-1
Q2		8	1556605471547	1556605471672	125	0	0	-1
Q2		8	1556605471578	1556605471672	94	0	0	0
Q2		8	1556605471609	1556605471672	63	0	0	0
Q2		8	1556605471641	1556605471672	31	0	0	0
Q2		8	1556605471672	1556605471672	0	0	0	0
Q2	t	84	1556605471955	1556605472019	64	0	0	0
Q2	e	69	1556605472163	1556605472250	87	1	1	1
Q2	h	72	1556605472179	1556605472250	71	2	2	1
Q2	 	32	1556605472354	1556605472410	56	3	3	1
Q2		8	1556605472722	1556605472762	40	4	4	1
Q2		8	1556605472867	1556605472947	80	3	3	-1
Q2		8	1556605473035	1556605473082	47	2	2	-1
Q2	h	72	1556605473275	1556605473338	63	1	1	-1
Q2	e	69	1556605473355	1556605473450	95	2	2	1
Q2	 	32	1556605473458	1556605473515	57	3	3	1
Q2	b	66	1556605473923	1556605474010	87	4	4	1
Q2	e	69	1556605474018	1556605474090	72	5	5	1
Q2	s	83	1556605474228	1556605474308	80	6	6	1
Q2	t	84	1556605474293	1556605474308	15	7	7	1
Q2	 	32	1556605474464	1556605474527	63	8	8	1
Q2	c	67	1556605474621	1556605474683	62	9	9	1
Q2	l	76	1556605474777	1556605474871	94	10	10	1
Q2	a	65	1556605474855	1556605474871	16	11	11	1
Q2	s	83	1556605475058	1556605475152	94	12	12	1
Q2	s	83	1556605475261	1556605475293	32	13	13	1
Q2	 	32	1556605475293	1556605475355	62	14	14	1
Q2	i	73	1556605475511	1556605475543	32	15	15	1
Q2	 	32	1556605475558	1556605475621	63	16	16	1
Q2	h	72	1556605475715	1556605475793	78	17	17	1
Q2	a	65	1556605475855	1556605475933	78	18	18	1
Q2	e	69	1556605476105	1556605476199	94	19	19	1
Q2		8	1556605476465	1556605476558	93	20	20	1
Q2	v	86	1556605476933	1556605476996	63	19	19	-1
Q2	e	69	1556605477043	1556605477121	78	20	20	1
Q2	 	32	1556605477121	1556605477168	47	21	21	1
Q2	b	66	1556605477293	1556605477356	63	22	22	1
Q2		8	1556605477621	1556605477684	63	23	23	1
Q2	t	84	1556605478043	1556605478106	63	22	22	-1
Q2	a	65	1556605478153	1556605478231	78	23	23	1
Q2	k	75	1556605478293	1556605478356	63	24	24	1
Q2	e	69	1556605478465	1556605478543	78	25	25	1
Q2	n	78	1556605478590	1556605478637	47	26	26	1
Q2	 	32	1556605478715	1556605478793	78	27	27	1
Q2	i	73	1556605479043	1556605479106	63	28	28	1
Q2	s	83	1556605479168	1556605479278	110	29	29	1
Q2	 	32	1556605479278	1556605479340	62	30	30	1
Q2	i	73	1556605479497	1556605479559	62	31	31	1
Q2	n	78	1556605479653	1556605479715	62	32	32	1
Q2	 	32	1556605479778	1556605479872	94	33	33	1
Q2	t	84	1556605479887	1556605479919	32	34	34	1
Q2	h	72	1556605480106	1556605480169	63	35	35	1
Q2	e	69	1556605480200	1556605480278	78	36	36	1
Q2	 	32	1556605480294	1556605480340	46	37	37	1
Q2		8	1556605481684	1556605481778	94	38	38	1
Q2		8	1556605481856	1556605481919	63	37	37	-1
Q2		8	1556605481981	1556605482059	78	36	36	-1
Q2		8	1556605482122	1556605482184	62	35	35	-1
Q2		8	1556605482888	1556605482966	78	34	34	-1
Q2		8	1556605483044	1556605483106	62	33	33	-1
Q2		8	1556605483403	1556605483497	94	32	32	-1
Q2	a	65	1556605483929	1556605484054	125	31	31	-1
Q2		8	1556605484554	1556605484617	63	32	32	1
Q2	i	73	1556605484820	1556605484882	62	31	31	-1
Q2	n	78	1556605484992	1556605485039	47	32	32	1
Q2	 	32	1556605485460	1556605485554	94	33	33	1
Q2	t	84	1556605485851	1556605485945	94	34	34	1
Q2	h	72	1556605486070	1556605486117	47	35	35	1
Q2	e	69	1556605486164	1556605486242	78	36	36	1
Q2	 	32	1556605486211	1556605486242	31	37	37	1
Q2	g	71	1556605486773	1556605486851	78	38	38	1
Q2	e	69	1556605486867	1556605486945	78	39	39	1
Q2	n	78	1556605487007	1556605487086	79	40	40	1
Q2	d	68	1556605487117	1556605487195	78	41	41	1
Q2	e	69	1556605487304	1556605487398	94	42	42	1
Q2	r	82	1556605487445	1556605487523	78	43	43	1
Q2	 	32	1556605487586	1556605487679	93	44	44	1
Q2	s	83	1556605487742	1556605487851	109	45	45	1
Q2	t	84	1556605487883	1556605488007	124	46	46	1
Q2	u	85	1556605487976	1556605488007	31	47	47	1
Q2	d	68	1556605488070	1556605488164	94	48	48	1
Q2	i	73	1556605488226	1556605488289	63	49	49	1
Q2	e	69	1556605488304	1556605488383	79	50	50	1
Q2	s	83	1556605488507	1556605488586	79	51	51	1
Q2	 	32	1556605488617	1556605488679	62	52	52	1
Q2	s	83	1556605489007	1556605489101	94	53	53	1
Q2	b	66	1556605489901	1556605490010	109	54	54	1
Q2		8	1556605490604	1556605490682	78	55	55	1
Q2	u	85	1556605490901	1556605490963	62	54	54	-1
Q2	b	66	1556605491057	1556605491120	63	55	55	1
Q2	k	75	1556605491260	1556605491291	31	56	56	1
Q2		8	1556605491807	1556605491885	78	57	57	1
Q2	j	74	1556605492401	1556605492448	47	56	56	-1
Q2	e	69	1556605492463	1556605492526	63	57	57	1
Q2	c	67	1556605492670	1556605492733	63	58	58	1
Q2	t	84	1556605492842	1556605492936	94	59	59	1
Q2	,	44	1556605493280	1556605493327	47	60	60	1
Q2	 	32	1556605493405	1556605493499	94	61	61	1
Q2	i	73	1556605493702	1556605493780	78	62	62	1
