95
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q1	t	84	1556605372810	1556605372857	47	0	0	0
Q1	h	72	1556605372997	1556605373060	63	1	1	1
Q1	e	69	1556605373076	1556605373185	109	2	2	1
Q1	 	32	1556605373169	1556605373185	16	3	3	1
Q1	u	85	1556605373529	1556605373623	94	4	4	1
Q1	n	78	1556605373748	1556605373841	93	5	5	1
Q1	i	73	1556605373904	1556605373982	78	6	6	1
Q1	v	86	1556605374107	1556605374216	109	7	7	1
Q1	e	69	1556605374248	1556605374326	78	8	8	1
Q1	r	82	1556605374420	1556605374482	62	9	9	1
Q1	i	73	1556605374545	1556605374623	78	10	10	1
Q1	s	83	1556605374732	1556605374826	94	11	11	1
Q1	t	84	1556605374810	1556605374826	16	12	12	1
Q1	y	89	1556605374904	1556605374935	31	13	13	1
Q1	 	32	1556605375060	1556605375138	78	14	14	1
Q1	o	79	1556605375529	1556605375623	94	15	15	1
Q1	f	70	1556605375638	1556605375717	79	16	16	1
Q1	 	32	1556605375779	1556605375842	63	17	17	1
Q1	m	77	1556605376013	1556605376076	63	18	18	1
Q1	e	69	1556605376092	1556605376185	93	19	19	1
Q1	l	76	1556605376217	1556605376295	78	20	20	1
Q1	b	66	1556605376435	1556605376638	203	21	21	1
Q1	o	79	1556605376998	1556605377092	94	22	22	1
Q1	u	85	1556605377107	1556605377217	110	23	23	1
Q1	r	82	1556605377217	1556605377279	62	24	24	1
Q1	e	69	1556605377404	1556605377482	78	25	25	1
Q1	n	78	1556605377607	1556605377639	32	26	26	1
Q1	 	32	1556605378045	1556605378123	78	27	27	1
Q1	i	73	1556605378186	1556605378248	62	28	28	1
Q1	s	83	1556605378279	1556605378358	79	29	29	1
Q1	 	32	1556605378404	1556605378451	47	30	30	1
Q1	a	65	1556605378529	1556605378576	47	31	31	1
Q1	 	32	1556605378654	1556605378717	63	32	32	1
Q1	w	87	1556605378795	1556605378873	78	33	33	1
Q1	e	69	1556605379014	1556605379076	62	34	34	1
Q1	l	76	1556605379155	1556605379217	62	35	35	1
Q1	l	76	1556605379295	1556605379342	47	36	36	1
Q1	-	45	1556605380061	1556605380123	62	37	37	1
Q1	k	75	1556605380373	1556605380436	63	38	38	1
Q1	n	78	1556605380545	1556605380702	157	39	39	1
Q1	o	79	1556605380670	1556605380702	32	40	40	1
Q1	w	87	1556605380795	1556605380889	94	41	41	1
Q1	n	78	1556605380873	1556605380889	16	42	42	1
Q1	 	32	1556605381030	1556605381092	62	43	43	1
Q1	u	85	1556605381702	1556605381764	62	44	44	1
Q1	n	78	1556605381874	1556605381936	62	45	45	1
Q1	i	73	1556605382014	1556605382077	63	46	46	1
Q1	v	86	1556605382233	1556605382327	94	47	47	1
Q1	e	69	1556605382389	1556605382436	47	48	48	1
Q1	r	82	1556605382545	1556605382577	32	49	49	1
Q1	i	73	1556605382577	1556605382639	62	50	50	1
Q1	s	83	1556605382733	1556605382811	78	51	51	1
Q1	t	84	1556605382811	1556605382811	0	52	52	1
Q1	y	89	1556605382889	1556605382905	16	53	53	1
Q1	 	32	1556605382999	1556605383061	62	54	54	1
Q1		8	1556605383327	1556605384468	1141	55	55	1
Q1		8	1556605383827	1556605384468	641	54	54	-1
Q1		8	1556605383874	1556605384468	594	53	53	-1
Q1		8	1556605383905	1556605384468	563	52	52	-1
Q1		8	1556605383936	1556605384468	532	51	51	-1
Q1		8	1556605383968	1556605384468	500	50	50	-1
Q1		8	1556605383999	1556605384468	469	49	49	-1
Q1		8	1556605384030	1556605384468	438	48	48	-1
Q1		8	1556605384061	1556605384468	407	47	47	-1
Q1		8	1556605384093	1556605384468	375	46	46	-1
Q1		8	1556605384124	1556605384468	344	45	45	-1
Q1		8	1556605384171	1556605384468	297	44	44	-1
Q1		8	1556605384202	1556605384468	266	43	43	-1
Q1		8	1556605384233	1556605384468	235	42	42	-1
Q1		8	1556605384265	1556605384468	203	41	41	-1
