95
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q9	?	20	1556602353157	1556602353188	31	0	0	0
Q9	T	84	1556602353766	1556602353876	110	0	0	0
Q9	?	20	1556602353922	1556602354001	79	1	1	1
Q9	w	87	1556602354329	1556602354454	125	1	1	0
Q9	n	78	1556602354626	1556602354688	62	2	2	1
Q9	e	69	1556602354735	1556602354844	109	3	3	1
Q9		8	1556602357376	1556602357470	94	4	4	1
Q9		8	1556602357579	1556602357642	63	3	3	-1
Q9	e	69	1556602358282	1556602358407	125	2	2	-1
Q9	n	78	1556602358595	1556602358673	78	3	3	1
Q9	t	84	1556602358845	1556602358970	125	4	4	1
Q9	y	89	1556602358954	1556602358970	16	5	5	1
Q9	-	45	1556602360298	1556602360361	63	6	6	1
Q9	f	70	1556602360517	1556602360595	78	7	7	1
Q9	i	73	1556602360627	1556602360689	62	8	8	1
Q9	v	86	1556602360830	1556602360908	78	9	9	1
Q9	e	69	1556602360939	1556602361048	109	10	10	1
Q9	 	32	1556602361267	1556602361345	78	11	11	1
Q9	u	85	1556602361658	1556602361736	78	12	12	1
Q9	n	78	1556602361814	1556602361939	125	13	13	1
Q9	i	73	1556602361923	1556602361939	16	14	14	1
Q9	v	86	1556602362127	1556602362189	62	15	15	1
Q9	e	69	1556602362220	1556602362298	78	16	16	1
Q9	r	82	1556602362377	1556602362455	78	17	17	1
Q9	i	73	1556602362486	1556602362549	63	18	18	1
Q9	s	83	1556602362627	1556602362736	109	19	19	1
Q9	t	84	1556602362846	1556602362939	93	20	20	1
Q9	i	73	1556602363080	1556602363158	78	21	21	1
Q9	e	69	1556602363205	1556602363283	78	22	22	1
Q9	s	83	1556602363424	1556602363533	109	23	23	1
Q9	 	32	1556602363564	1556602363642	78	24	24	1
Q9	h	72	1556602363799	1556602363861	62	25	25	1
Q9	a	65	1556602363892	1556602363986	94	26	26	1
Q9	v	86	1556602364049	1556602364111	62	27	27	1
Q9	e	69	1556602364158	1556602364252	94	28	28	1
Q9	 	32	1556602364267	1556602364330	63	29	29	1
Q9	j	74	1556602364768	1556602364830	62	30	30	1
Q9	o	79	1556602364940	1556602365002	62	31	31	1
Q9	i	73	1556602365096	1556602365158	62	32	32	1
Q9	n	78	1556602365299	1556602365424	125	33	33	1
