95
Question	KeyTyped	KeyTypedValue	PressEvent(ms)	ReleaseEvent(ms)	HoldTime(ms)	CursorLocation	TextLength	CharactersUpdated
Q3	f	70	1556605550886	1556605550965	79	0	0	0
Q3	i	73	1556605551027	1556605551090	63	1	1	1
Q3	r	82	1556605551105	1556605551184	79	2	2	1
Q3	s	83	1556605551309	1556605551418	109	3	3	1
Q3	t	84	1556605551434	1556605551496	62	4	4	1
Q3	,	44	1556605551809	1556605551887	78	5	5	1
Q3	 	32	1556605551996	1556605552074	78	6	6	1
Q3	b	66	1556605554075	1556605554137	62	7	7	1
Q3	e	69	1556605554153	1556605554231	78	8	8	1
Q3	f	70	1556605554356	1556605554403	47	9	9	1
Q3	o	79	1556605554434	1556605554496	62	10	10	1
Q3	r	82	1556605554559	1556605554637	78	11	11	1
Q3	e	69	1556605554746	1556605554825	79	12	12	1
Q3	 	32	1556605554871	1556605554934	63	13	13	1
Q3	t	84	1556605556028	1556605556122	94	14	14	1
Q3		8	1556605556450	1556605556512	62	15	15	1
Q3	s	83	1556605556559	1556605556669	110	14	14	-1
Q3	t	84	1556605556950	1556605557075	125	15	15	1
Q3	u	85	1556605557044	1556605557075	31	16	16	1
Q3	d	68	1556605557200	1556605557325	125	17	17	1
Q3	y	89	1556605557388	1556605557466	78	18	18	1
Q3		8	1556605557809	1556605557872	63	19	19	1
Q3		8	1556605557966	1556605558013	47	18	18	-1
Q3		8	1556605558153	1556605558216	63	17	17	-1
Q3	a	65	1556605558435	1556605558513	78	16	16	-1
Q3	r	82	1556605558669	1556605558763	94	17	17	1
Q3	t	84	1556605558856	1556605558919	63	18	18	1
Q3	 	32	1556605559263	1556605559388	125	19	19	1
Q3	t	84	1556605559388	1556605559450	62	20	20	1
Q3	h	72	1556605559591	1556605559653	62	21	21	1
Q3	e	69	1556605559888	1556605559966	78	22	22	1
Q3	 	32	1556605560185	1556605560279	94	23	23	1
Q3	p	80	1556605564513	1556605564638	125	24	24	1
Q3	r	82	1556605565170	1556605565264	94	25	25	1
Q3	e	69	1556605565998	1556605566076	78	26	26	1
Q3	s	83	1556605566217	1556605566279	62	27	27	1
Q3	e	69	1556605566389	1556605566467	78	28	28	1
Q3	n	78	1556605566701	1556605566779	78	29	29	1
Q3	t	84	1556605566951	1556605567029	78	30	30	1
Q3	a	65	1556605567029	1556605567139	110	31	31	1
Q3	t	84	1556605567139	1556605567201	62	32	32	1
Q3	i	73	1556605567311	1556605567373	62	33	33	1
Q3	o	79	1556605567451	1556605567498	47	34	34	1
Q3	n	78	1556605567592	1556605567654	62	35	35	1
Q3	,	44	1556605567795	1556605567857	62	36	36	1
Q3	 	32	1556605567967	1556605568030	63	37	37	1
Q3	e	69	1556605568826	1556605568905	79	38	38	1
Q3	v	86	1556605569030	1556605569092	62	39	39	1
Q3	e	69	1556605569092	1556605569170	78	40	40	1
Q3	y	89	1556605569405	1556605569467	62	41	41	1
Q3	 	32	1556605569530	1556605569639	109	42	42	1
Q3	o	79	1556605569639	1556605569702	63	43	43	1
Q3	n	78	1556605569795	1556605569858	63	44	44	1
Q3	e	69	1556605569842	1556605569858	16	45	45	1
Q3	 	32	1556605569983	1556605570045	62	46	46	1
Q3		8	1556605570420	1556605571171	751	47	47	1
Q3		8	1556605570920	1556605571171	251	46	46	-1
Q3		8	1556605570967	1556605571171	204	45	45	-1
Q3		8	1556605570999	1556605571171	172	44	44	-1
Q3		8	1556605571030	1556605571171	141	43	43	-1
Q3		8	1556605571061	1556605571171	110	42	42	-1
Q3		8	1556605571093	1556605571171	78	41	41	-1
Q3		8	1556605571124	1556605571171	47	40	40	-1
Q3		8	1556605571155	1556605571171	16	39	39	-1
Q3	g	71	1556605571952	1556605572030	78	38	38	-1
Q3	r	82	1556605572061	1556605572124	63	39	39	1
Q3	o	79	1556605572296	1556605572390	94	40	40	1
Q3	u	85	1556605572468	1556605572515	47	41	41	1
Q3	p	80	1556605572640	1556605572702	62	42	42	1
Q3	s	83	1556605572765	1556605572843	78	43	43	1
Q3		8	1556605573108	1556605573155	47	44	44	1
Q3	 	32	1556605573327	1556605573421	94	43	43	-1
Q3	m	77	1556605573483	1556605573546	63	44	44	1
Q3	e	69	1556605573843	1556605573937	94	45	45	1
Q3	m	77	1556605574077	1556605574140	63	46	46	1
Q3	e	69	1556605574234	1556605574312	78	47	47	1
Q3	b	66	1556605574359	1556605574437	78	48	48	1
Q3	r	82	1556605574468	1556605574530	62	49	49	1
Q3	s	83	1556605574687	1556605574796	109	50	50	1
Q3	 	32	1556605574874	1556605574937	63	51	51	1
Q3		8	1556605575171	1556605575233	62	52	52	1
Q3		8	1556605575312	1556605575374	62	51	51	-1
Q3		8	1556605575546	1556605575593	47	50	50	-1
Q3		8	1556605575687	1556605575749	62	49	49	-1
Q3	e	69	1556605575749	1556605575827	78	48	48	-1
Q3		8	1556605576187	1556605576249	62	49	49	1
Q3	b	66	1556605576578	1556605576671	93	48	48	-1
Q3	e	69	1556605576718	1556605576781	63	49	49	1
Q3	r	82	1556605576874	1556605576921	47	50	50	1
Q3	s	83	1556605577062	1556605577156	94	51	51	1
Q3	 	32	1556605577171	1556605577249	78	52	52	1
Q3	h	72	1556605577390	1556605577515	125	53	53	1
Q3	s	83	1556605577406	1556605577515	109	54	54	1
Q3	o	79	1556605577453	1556605577515	62	55	55	1
Q3	u	85	1556605577515	1556605577531	16	56	56	1
Q3	d	68	1556605577765	1556605577843	78	57	57	1
Q3		8	1556605578015	1556605578062	47	58	58	1
Q3		8	1556605578156	1556605578203	47	57	57	-1
Q3		8	1556605578281	1556605578344	63	56	56	-1
Q3		8	1556605578406	1556605578453	47	55	55	-1
Q3		8	1556605578515	1556605578562	47	54	54	-1
Q3	s	83	1556605578687	1556605578781	94	53	53	-1
Q3	h	72	1556605578797	1556605579031	234	54	54	1
Q3	u	85	1556605578953	1556605579031	78	55	55	1
Q3	o	79	1556605579000	1556605579031	31	56	56	1
Q3	l	76	1556605579687	1556605579765	78	57	57	1
Q3	d	68	1556605579812	1556605579906	94	58	58	1
Q3	 	32	1556605580094	1556605580172	78	59	59	1
Q3	d	68	1556605580516	1556605580578	62	60	60	1
Q3	e	69	1556605580719	1556605580766	47	61	61	1
Q3	c	67	1556605580891	1556605580984	93	62	62	1
Q3	i	73	1556605581047	1556605581078	31	63	63	1
Q3	d	68	1556605581125	1556605581203	78	64	64	1
Q3	e	69	1556605581312	1556605581391	79	65	65	1
Q3	 	32	1556605581469	1556605581516	47	66	66	1
Q3	w	87	1556605581781	1556605581844	63	67	67	1
Q3	h	72	1556605581891	1556605582000	109	68	68	1
Q3	i	73	1556605581969	1556605582000	31	69	69	1
Q3	c	67	1556605582062	1556605582156	94	70	70	1
